invoice_id,customer_id,subscription_id,invoice_number,invoice_date,period_start,period_end,subtotal,discount,total,currency,credit_amount
inv_0000438,cust_00020,sub_00020,INV-0000438,2024-07-31,2024-07-31,2024-08-31,4692.00,0.00,4692.00,GBP,0.00
inv_0000439,cust_00020,sub_00020,INV-0000439,2024-08-31,2024-08-31,2024-09-30,4692.00,0.00,4692.00,GBP,0.00
inv_0000440,cust_00020,sub_00020,INV-0000440,2024-09-30,2024-09-30,2024-10-30,4692.00,0.00,4692.00,GBP,0.00
inv_0000441,cust_00020,sub_00020,INV-0000441,2024-10-30,2024-10-30,2024-11-30,4692.00,0.00,4692.00,GBP,0.00
inv_0000442,cust_00020,sub_00020,INV-0000442,2024-11-30,2024-11-30,2024-12-30,4692.00,0.00,4692.00,GBP,0.00
inv_0000443,cust_00020,sub_00020,INV-0000443,2024-12-30,2024-12-30,2025-01-30,4692.00,0.00,4692.00,GBP,0.00
inv_0000444,cust_00020,sub_00020,INV-0000444,2025-01-30,2025-01-30,2025-02-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000445,cust_00020,sub_00020,INV-0000445,2025-02-28,2025-02-28,2025-03-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000446,cust_00020,sub_00020,INV-0000446,2025-03-28,2025-03-28,2025-04-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000447,cust_00020,sub_00020,INV-0000447,2025-04-28,2025-04-28,2025-05-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000448,cust_00020,sub_00020,INV-0000448,2025-05-28,2025-05-28,2025-06-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000449,cust_00020,sub_00020,INV-0000449,2025-06-28,2025-06-28,2025-07-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000450,cust_00020,sub_00020,INV-0000450,2025-07-28,2025-07-28,2025-08-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000451,cust_00020,sub_00020,INV-0000451,2025-08-28,2025-08-28,2025-09-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000452,cust_00020,sub_00020,INV-0000452,2025-09-28,2025-09-28,2025-10-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000453,cust_00020,sub_00020,INV-0000453,2025-10-28,2025-10-28,2025-11-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000454,cust_00020,sub_00020,INV-0000454,2025-11-28,2025-11-28,2025-12-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000455,cust_00020,sub_00020,INV-0000455,2025-12-28,2025-12-28,2026-01-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000456,cust_00020,sub_00020,INV-0000456,2026-01-28,2026-01-28,2026-02-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000457,cust_00020,sub_00020,INV-0000457,2026-02-28,2026-02-28,2026-03-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000458,cust_00020,sub_00020,INV-0000458,2026-03-28,2026-03-28,2026-04-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000459,cust_00020,sub_00020,INV-0000459,2026-04-28,2026-04-28,2026-05-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000460,cust_00020,sub_00020,INV-0000460,2026-05-28,2026-05-28,2026-06-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000461,cust_00020,sub_00020,INV-0000461,2026-06-28,2026-06-28,2026-07-28,4692.00,0.00,4692.00,GBP,0.00
inv_0000462,cust_00021,sub_00021,INV-0000462,2024-08-01,2024-08-01,2024-09-01,304.75,0.00,304.75,GBP,0.00
inv_0000463,cust_00021,sub_00021,INV-0000463,2024-09-01,2024-09-01,2024-10-01,304.75,0.00,304.75,GBP,0.00
inv_0000464,cust_00021,sub_00021,INV-0000464,2024-10-01,2024-10-01,2024-11-01,304.75,0.00,304.75,GBP,0.00
inv_0000465,cust_00021,sub_00021,INV-0000465,2024-11-01,2024-11-01,2024-12-01,304.75,0.00,304.75,GBP,0.00
inv_0000466,cust_00021,sub_00021,INV-0000466,2024-12-01,2024-12-01,2025-01-01,304.75,0.00,304.75,GBP,0.00
inv_0000467,cust_00021,sub_00021,INV-0000467,2025-01-01,2025-01-01,2025-02-01,304.75,0.00,304.75,GBP,0.00
inv_0000468,cust_00021,sub_00021,INV-0000468,2025-02-01,2025-02-01,2025-03-01,304.75,0.00,304.75,GBP,0.00
inv_0000469,cust_00021,sub_00021,INV-0000469,2025-03-01,2025-03-01,2025-04-01,304.75,0.00,304.75,GBP,0.00
inv_0000470,cust_00021,sub_00021,INV-0000470,2025-04-01,2025-04-01,2025-05-01,304.75,0.00,304.75,GBP,0.00
inv_0000471,cust_00021,sub_00021,INV-0000471,2025-05-01,2025-05-01,2025-06-01,304.75,0.00,304.75,GBP,0.00
inv_0000472,cust_00021,sub_00021,INV-0000472,2025-06-01,2025-06-01,2025-07-01,304.75,0.00,304.75,GBP,0.00
inv_0000473,cust_00021,sub_00021,INV-0000473,2025-07-01,2025-07-01,2025-08-01,304.75,0.00,304.75,GBP,0.00
inv_0000474,cust_00021,sub_00021,INV-0000474,2025-08-01,2025-08-01,2025-09-01,304.75,0.00,304.75,GBP,0.00
inv_0000475,cust_00021,sub_00021,INV-0000475,2025-09-01,2025-09-01,2025-10-01,304.75,0.00,304.75,GBP,0.00
inv_0000476,cust_00021,sub_00021,INV-0000476,2025-10-01,2025-10-01,2025-11-01,304.75,0.00,304.75,GBP,0.00
inv_0000477,cust_00021,sub_00021,INV-0000477,2025-11-01,2025-11-01,2025-12-01,304.75,0.00,304.75,GBP,0.00
inv_0000478,cust_00021,sub_00021,INV-0000478,2025-12-01,2025-12-01,2026-01-01,304.75,0.00,304.75,GBP,0.00
inv_0000479,cust_00021,sub_00021,INV-0000479,2026-01-01,2026-01-01,2026-02-01,304.75,0.00,304.75,GBP,0.00
inv_0000480,cust_00021,sub_00021,INV-0000480,2026-02-01,2026-02-01,2026-03-01,304.75,0.00,304.75,GBP,0.00
inv_0000481,cust_00021,sub_00021,INV-0000481,2026-03-01,2026-03-01,2026-04-01,304.75,0.00,304.75,GBP,0.00
inv_0000482,cust_00021,sub_00021,INV-0000482,2026-04-01,2026-04-01,2026-05-01,304.75,0.00,304.75,GBP,0.00
inv_0000483,cust_00021,sub_00021,INV-0000483,2026-05-01,2026-05-01,2026-06-01,304.75,0.00,304.75,GBP,0.00
inv_0000484,cust_00021,sub_00021,INV-0000484,2026-06-01,2026-06-01,2026-07-01,304.75,0.00,304.75,GBP,0.00
inv_0000485,cust_00022,sub_00022,INV-0000485,2024-08-02,2024-08-02,2024-09-02,524.40,0.00,524.40,GBP,0.00
inv_0000486,cust_00022,sub_00022,INV-0000486,2024-09-02,2024-09-02,2024-10-02,524.40,0.00,524.40,GBP,0.00
inv_0000487,cust_00022,sub_00022,INV-0000487,2024-10-02,2024-10-02,2024-11-02,524.40,0.00,524.40,GBP,0.00
inv_0000488,cust_00022,sub_00022,INV-0000488,2024-11-02,2024-11-02,2024-12-02,524.40,0.00,524.40,GBP,0.00
inv_0000489,cust_00022,sub_00022,INV-0000489,2024-12-02,2024-12-02,2025-01-02,524.40,0.00,524.40,GBP,0.00
inv_0000490,cust_00022,sub_00022,INV-0000490,2025-01-02,2025-01-02,2025-02-02,524.40,0.00,524.40,GBP,0.00
inv_0000491,cust_00022,sub_00022,INV-0000491,2025-02-02,2025-02-02,2025-03-02,524.40,0.00,524.40,GBP,0.00
inv_0000492,cust_00022,sub_00022,INV-0000492,2025-03-02,2025-03-02,2025-04-02,524.40,0.00,524.40,GBP,0.00
inv_0000493,cust_00022,sub_00022,INV-0000493,2025-04-02,2025-04-02,2025-05-02,524.40,0.00,524.40,GBP,0.00
inv_0000494,cust_00022,sub_00022,INV-0000494,2025-05-02,2025-05-02,2025-06-02,524.40,0.00,524.40,GBP,0.00
inv_0000495,cust_00022,sub_00022,INV-0000495,2025-06-02,2025-06-02,2025-07-02,524.40,0.00,524.40,GBP,0.00
inv_0000496,cust_00022,sub_00022,INV-0000496,2025-07-02,2025-07-02,2025-08-02,524.40,0.00,524.40,GBP,0.00
inv_0000497,cust_00022,sub_00022,INV-0000497,2025-08-02,2025-08-02,2025-09-02,524.40,0.00,524.40,GBP,0.00
inv_0000498,cust_00022,sub_00022,INV-0000498,2025-09-02,2025-09-02,2025-10-02,524.40,0.00,524.40,GBP,0.00
inv_0000499,cust_00022,sub_00022,INV-0000499,2025-10-02,2025-10-02,2025-11-02,524.40,0.00,524.40,GBP,0.00
inv_0000500,cust_00022,sub_00022,INV-0000500,2025-11-02,2025-11-02,2025-12-02,524.40,0.00,524.40,GBP,0.00
inv_0000501,cust_00022,sub_00022,INV-0000501,2025-12-02,2025-12-02,2026-01-02,524.40,0.00,524.40,GBP,0.00
inv_0000502,cust_00022,sub_00022,INV-0000502,2026-01-02,2026-01-02,2026-02-02,524.40,0.00,524.40,GBP,0.00
inv_0000503,cust_00022,sub_00022,INV-0000503,2026-02-02,2026-02-02,2026-03-02,524.40,0.00,524.40,GBP,0.00
inv_0000504,cust_00022,sub_00022,INV-0000504,2026-03-02,2026-03-02,2026-04-02,524.40,0.00,524.40,GBP,0.00
inv_0000505,cust_00022,sub_00022,INV-0000505,2026-04-02,2026-04-02,2026-05-02,524.40,0.00,524.40,GBP,0.00
inv_0000506,cust_00022,sub_00022,INV-0000506,2026-05-02,2026-05-02,2026-06-02,524.40,0.00,524.40,GBP,0.00
inv_0000507,cust_00022,sub_00022,INV-0000507,2026-06-02,2026-06-02,2026-07-02,524.40,0.00,524.40,GBP,0.00
inv_0000508,cust_00023,sub_00023,INV-0000508,2024-08-03,2024-08-03,2024-09-03,975.20,0.00,975.20,GBP,0.00
inv_0000509,cust_00023,sub_00023,INV-0000509,2024-09-03,2024-09-03,2024-10-03,975.20,0.00,975.20,GBP,0.00
inv_0000510,cust_00023,sub_00023,INV-0000510,2024-10-03,2024-10-03,2024-11-03,975.20,0.00,975.20,GBP,0.00
inv_0000511,cust_00023,sub_00023,INV-0000511,2024-11-03,2024-11-03,2024-12-03,975.20,0.00,975.20,GBP,0.00
inv_0000512,cust_00023,sub_00023,INV-0000512,2024-12-03,2024-12-03,2025-01-03,975.20,0.00,975.20,GBP,0.00
inv_0000513,cust_00023,sub_00023,INV-0000513,2025-01-03,2025-01-03,2025-02-03,975.20,0.00,975.20,GBP,0.00
inv_0000514,cust_00023,sub_00023,INV-0000514,2025-02-03,2025-02-03,2025-03-03,975.20,0.00,975.20,GBP,0.00
inv_0000515,cust_00023,sub_00023,INV-0000515,2025-03-03,2025-03-03,2025-04-03,975.20,0.00,975.20,GBP,0.00
inv_0000516,cust_00023,sub_00023,INV-0000516,2025-04-03,2025-04-03,2025-05-03,975.20,0.00,975.20,GBP,0.00
inv_0000517,cust_00023,sub_00023,INV-0000517,2025-05-03,2025-05-03,2025-06-03,975.20,0.00,975.20,GBP,0.00
inv_0000518,cust_00023,sub_00023,INV-0000518,2025-06-03,2025-06-03,2025-07-03,975.20,0.00,975.20,GBP,0.00
inv_0000519,cust_00023,sub_00023,INV-0000519,2025-07-03,2025-07-03,2025-08-03,975.20,0.00,975.20,GBP,0.00
inv_0000520,cust_00023,sub_00023,INV-0000520,2025-08-03,2025-08-03,2025-09-03,975.20,0.00,975.20,GBP,0.00
inv_0000521,cust_00023,sub_00023,INV-0000521,2025-09-03,2025-09-03,2025-10-03,975.20,0.00,975.20,GBP,0.00
inv_0000522,cust_00023,sub_00023,INV-0000522,2025-10-03,2025-10-03,2025-11-03,975.20,0.00,975.20,GBP,0.00
inv_0000523,cust_00023,sub_00023,INV-0000523,2025-11-03,2025-11-03,2025-12-03,975.20,0.00,975.20,GBP,0.00
inv_0000524,cust_00023,sub_00023,INV-0000524,2025-12-03,2025-12-03,2026-01-03,975.20,0.00,975.20,GBP,0.00
inv_0000525,cust_00023,sub_00023,INV-0000525,2026-01-03,2026-01-03,2026-02-03,975.20,0.00,975.20,GBP,0.00
inv_0000526,cust_00023,sub_00023,INV-0000526,2026-02-03,2026-02-03,2026-03-03,975.20,0.00,975.20,GBP,0.00
inv_0000527,cust_00023,sub_00023,INV-0000527,2026-03-03,2026-03-03,2026-04-03,975.20,0.00,975.20,GBP,0.00
inv_0000528,cust_00023,sub_00023,INV-0000528,2026-04-03,2026-04-03,2026-05-03,975.20,0.00,975.20,GBP,0.00
inv_0000529,cust_00023,sub_00023,INV-0000529,2026-05-03,2026-05-03,2026-06-03,975.20,0.00,975.20,GBP,0.00
inv_0000530,cust_00023,sub_00023,INV-0000530,2026-06-03,2026-06-03,2026-07-03,975.20,0.00,975.20,GBP,0.00
inv_0000531,cust_00024,sub_00024,INV-0000531,2024-08-04,2024-08-04,2024-09-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000532,cust_00024,sub_00024,INV-0000532,2024-09-04,2024-09-04,2024-10-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000533,cust_00024,sub_00024,INV-0000533,2024-10-04,2024-10-04,2024-11-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000534,cust_00024,sub_00024,INV-0000534,2024-11-04,2024-11-04,2024-12-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000535,cust_00024,sub_00024,INV-0000535,2024-12-04,2024-12-04,2025-01-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000536,cust_00024,sub_00024,INV-0000536,2025-01-04,2025-01-04,2025-02-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000537,cust_00024,sub_00024,INV-0000537,2025-02-04,2025-02-04,2025-03-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000538,cust_00024,sub_00024,INV-0000538,2025-03-04,2025-03-04,2025-04-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000539,cust_00024,sub_00024,INV-0000539,2025-04-04,2025-04-04,2025-05-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000540,cust_00024,sub_00024,INV-0000540,2025-05-04,2025-05-04,2025-06-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000541,cust_00024,sub_00024,INV-0000541,2025-06-04,2025-06-04,2025-07-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000542,cust_00024,sub_00024,INV-0000542,2025-07-04,2025-07-04,2025-08-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000543,cust_00024,sub_00024,INV-0000543,2025-08-04,2025-08-04,2025-09-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000544,cust_00024,sub_00024,INV-0000544,2025-09-04,2025-09-04,2025-10-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000545,cust_00024,sub_00024,INV-0000545,2025-10-04,2025-10-04,2025-11-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000546,cust_00024,sub_00024,INV-0000546,2025-11-04,2025-11-04,2025-12-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000547,cust_00024,sub_00024,INV-0000547,2025-12-04,2025-12-04,2026-01-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000548,cust_00024,sub_00024,INV-0000548,2026-01-04,2026-01-04,2026-02-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000549,cust_00024,sub_00024,INV-0000549,2026-02-04,2026-02-04,2026-03-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000550,cust_00024,sub_00024,INV-0000550,2026-03-04,2026-03-04,2026-04-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000551,cust_00024,sub_00024,INV-0000551,2026-04-04,2026-04-04,2026-05-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000552,cust_00024,sub_00024,INV-0000552,2026-05-04,2026-05-04,2026-06-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000553,cust_00024,sub_00024,INV-0000553,2026-06-04,2026-06-04,2026-07-04,2815.20,0.00,2815.20,GBP,0.00
inv_0000554,cust_00025,sub_00025,INV-0000554,2024-08-05,2024-08-05,2024-09-05,731.40,0.00,731.40,GBP,0.00
inv_0000555,cust_00025,sub_00025,INV-0000555,2024-09-05,2024-09-05,2024-10-05,731.40,0.00,731.40,GBP,0.00
inv_0000556,cust_00025,sub_00025,INV-0000556,2024-10-05,2024-10-05,2024-11-05,731.40,0.00,731.40,GBP,0.00
inv_0000557,cust_00025,sub_00025,INV-0000557,2024-11-05,2024-11-05,2024-12-05,731.40,0.00,731.40,GBP,0.00
inv_0000558,cust_00025,sub_00025,INV-0000558,2024-12-05,2024-12-05,2025-01-05,731.40,0.00,731.40,GBP,0.00
inv_0000559,cust_00025,sub_00025,INV-0000559,2025-01-05,2025-01-05,2025-02-05,731.40,0.00,731.40,GBP,0.00
inv_0000560,cust_00025,sub_00025,INV-0000560,2025-02-05,2025-02-05,2025-03-05,731.40,0.00,731.40,GBP,0.00
inv_0000561,cust_00025,sub_00025,INV-0000561,2025-03-05,2025-03-05,2025-04-05,731.40,0.00,731.40,GBP,0.00
inv_0000562,cust_00025,sub_00025,INV-0000562,2025-04-05,2025-04-05,2025-05-05,731.40,0.00,731.40,GBP,0.00
inv_0000563,cust_00025,sub_00025,INV-0000563,2025-05-05,2025-05-05,2025-06-05,731.40,0.00,731.40,GBP,0.00
inv_0000564,cust_00025,sub_00025,INV-0000564,2025-06-05,2025-06-05,2025-07-05,731.40,0.00,731.40,GBP,0.00
inv_0000565,cust_00025,sub_00025,INV-0000565,2025-07-05,2025-07-05,2025-08-05,731.40,0.00,731.40,GBP,0.00
inv_0000566,cust_00025,sub_00025,INV-0000566,2025-08-05,2025-08-05,2025-09-05,731.40,0.00,731.40,GBP,0.00
inv_0000567,cust_00025,sub_00025,INV-0000567,2025-09-05,2025-09-05,2025-10-05,731.40,0.00,731.40,GBP,0.00
inv_0000568,cust_00025,sub_00025,INV-0000568,2025-10-05,2025-10-05,2025-11-05,731.40,0.00,731.40,GBP,0.00
inv_0000569,cust_00025,sub_00025,INV-0000569,2025-11-05,2025-11-05,2025-12-05,731.40,0.00,731.40,GBP,0.00
inv_0000570,cust_00025,sub_00025,INV-0000570,2025-12-05,2025-12-05,2026-01-05,731.40,0.00,731.40,GBP,0.00
inv_0000571,cust_00025,sub_00025,INV-0000571,2026-01-05,2026-01-05,2026-02-05,731.40,0.00,731.40,GBP,0.00
inv_0000572,cust_00025,sub_00025,INV-0000572,2026-02-05,2026-02-05,2026-03-05,731.40,0.00,731.40,GBP,0.00
inv_0000573,cust_00025,sub_00025,INV-0000573,2026-03-05,2026-03-05,2026-04-05,731.40,0.00,731.40,GBP,0.00
inv_0000574,cust_00025,sub_00025,INV-0000574,2026-04-05,2026-04-05,2026-05-05,731.40,0.00,731.40,GBP,0.00
inv_0000575,cust_00025,sub_00025,INV-0000575,2026-05-05,2026-05-05,2026-06-05,731.40,0.00,731.40,GBP,0.00
inv_0000576,cust_00025,sub_00025,INV-0000576,2026-06-05,2026-06-05,2026-07-05,731.40,0.00,731.40,GBP,0.00
inv_0000577,cust_00026,sub_00026,INV-0000577,2024-08-06,2024-08-06,2024-09-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000578,cust_00026,sub_00026,INV-0000578,2024-09-06,2024-09-06,2024-10-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000579,cust_00026,sub_00026,INV-0000579,2024-10-06,2024-10-06,2024-11-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000580,cust_00026,sub_00026,INV-0000580,2024-11-06,2024-11-06,2024-12-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000581,cust_00026,sub_00026,INV-0000581,2024-12-06,2024-12-06,2025-01-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000582,cust_00026,sub_00026,INV-0000582,2025-01-06,2025-01-06,2025-02-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000583,cust_00026,sub_00026,INV-0000583,2025-02-06,2025-02-06,2025-03-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000584,cust_00026,sub_00026,INV-0000584,2025-03-06,2025-03-06,2025-04-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000585,cust_00026,sub_00026,INV-0000585,2025-04-06,2025-04-06,2025-05-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000586,cust_00026,sub_00026,INV-0000586,2025-05-06,2025-05-06,2025-06-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000587,cust_00026,sub_00026,INV-0000587,2025-06-06,2025-06-06,2025-07-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000588,cust_00026,sub_00026,INV-0000588,2025-07-06,2025-07-06,2025-08-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000589,cust_00026,sub_00026,INV-0000589,2025-08-06,2025-08-06,2025-09-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000590,cust_00026,sub_00026,INV-0000590,2025-09-06,2025-09-06,2025-10-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000591,cust_00026,sub_00026,INV-0000591,2025-10-06,2025-10-06,2025-11-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000592,cust_00026,sub_00026,INV-0000592,2025-11-06,2025-11-06,2025-12-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000593,cust_00026,sub_00026,INV-0000593,2025-12-06,2025-12-06,2026-01-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000594,cust_00026,sub_00026,INV-0000594,2026-01-06,2026-01-06,2026-02-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000595,cust_00026,sub_00026,INV-0000595,2026-02-06,2026-02-06,2026-03-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000596,cust_00026,sub_00026,INV-0000596,2026-03-06,2026-03-06,2026-04-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000597,cust_00026,sub_00026,INV-0000597,2026-04-06,2026-04-06,2026-05-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000598,cust_00026,sub_00026,INV-0000598,2026-05-06,2026-05-06,2026-06-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000599,cust_00026,sub_00026,INV-0000599,2026-06-06,2026-06-06,2026-07-06,1442.10,0.00,1442.10,GBP,0.00
inv_0000600,cust_00027,sub_00027,INV-0000600,2024-08-07,2024-08-07,2024-09-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000601,cust_00027,sub_00027,INV-0000601,2024-09-07,2024-09-07,2024-10-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000602,cust_00027,sub_00027,INV-0000602,2024-10-07,2024-10-07,2024-11-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000603,cust_00027,sub_00027,INV-0000603,2024-11-07,2024-11-07,2024-12-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000604,cust_00027,sub_00027,INV-0000604,2024-12-07,2024-12-07,2025-01-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000605,cust_00027,sub_00027,INV-0000605,2025-01-07,2025-01-07,2025-02-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000606,cust_00027,sub_00027,INV-0000606,2025-02-07,2025-02-07,2025-03-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000607,cust_00027,sub_00027,INV-0000607,2025-03-07,2025-03-07,2025-04-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000608,cust_00027,sub_00027,INV-0000608,2025-04-07,2025-04-07,2025-05-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000609,cust_00027,sub_00027,INV-0000609,2025-05-07,2025-05-07,2025-06-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000610,cust_00027,sub_00027,INV-0000610,2025-06-07,2025-06-07,2025-07-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000611,cust_00027,sub_00027,INV-0000611,2025-07-07,2025-07-07,2025-08-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000612,cust_00027,sub_00027,INV-0000612,2025-08-07,2025-08-07,2025-09-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000613,cust_00027,sub_00027,INV-0000613,2025-09-07,2025-09-07,2025-10-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000614,cust_00027,sub_00027,INV-0000614,2025-10-07,2025-10-07,2025-11-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000615,cust_00027,sub_00027,INV-0000615,2025-11-07,2025-11-07,2025-12-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000616,cust_00027,sub_00027,INV-0000616,2025-12-07,2025-12-07,2026-01-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000617,cust_00027,sub_00027,INV-0000617,2026-01-07,2026-01-07,2026-02-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000618,cust_00027,sub_00027,INV-0000618,2026-02-07,2026-02-07,2026-03-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000619,cust_00027,sub_00027,INV-0000619,2026-03-07,2026-03-07,2026-04-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000620,cust_00027,sub_00027,INV-0000620,2026-04-07,2026-04-07,2026-05-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000621,cust_00027,sub_00027,INV-0000621,2026-05-07,2026-05-07,2026-06-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000622,cust_00027,sub_00027,INV-0000622,2026-06-07,2026-06-07,2026-07-07,1219.00,0.00,1219.00,GBP,0.00
inv_0000623,cust_00028,sub_00028,INV-0000623,2024-08-08,2024-08-08,2024-09-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000624,cust_00028,sub_00028,INV-0000624,2024-09-08,2024-09-08,2024-10-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000625,cust_00028,sub_00028,INV-0000625,2024-10-08,2024-10-08,2024-11-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000626,cust_00028,sub_00028,INV-0000626,2024-11-08,2024-11-08,2024-12-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000627,cust_00028,sub_00028,INV-0000627,2024-12-08,2024-12-08,2025-01-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000628,cust_00028,sub_00028,INV-0000628,2025-01-08,2025-01-08,2025-02-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000629,cust_00028,sub_00028,INV-0000629,2025-02-08,2025-02-08,2025-03-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000630,cust_00028,sub_00028,INV-0000630,2025-03-08,2025-03-08,2025-04-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000631,cust_00028,sub_00028,INV-0000631,2025-04-08,2025-04-08,2025-05-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000632,cust_00028,sub_00028,INV-0000632,2025-05-08,2025-05-08,2025-06-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000633,cust_00028,sub_00028,INV-0000633,2025-06-08,2025-06-08,2025-07-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000634,cust_00028,sub_00028,INV-0000634,2025-07-08,2025-07-08,2025-08-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000635,cust_00028,sub_00028,INV-0000635,2025-08-08,2025-08-08,2025-09-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000636,cust_00028,sub_00028,INV-0000636,2025-09-08,2025-09-08,2025-10-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000637,cust_00028,sub_00028,INV-0000637,2025-10-08,2025-10-08,2025-11-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000638,cust_00028,sub_00028,INV-0000638,2025-11-08,2025-11-08,2025-12-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000639,cust_00028,sub_00028,INV-0000639,2025-12-08,2025-12-08,2026-01-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000640,cust_00028,sub_00028,INV-0000640,2026-01-08,2026-01-08,2026-02-08,2815.20,0.00,2815.20,GBP,0.00
inv_0000641,cust_00028,sub_00028,INV-0000641,2026-02-08,2026-02-08,2026-03-08,2815.20,0.00,2815.20,GBP,0.00
