Subscription ID,Period End,discount,currency,credit_amount,InvoiceNumber,Invoice ID,Customer_Id,subtotal,invoiceDate,Period Start,total
sub_00034,2025-08-14,0.0000,USD,0.0000,INV-0000772,inv_0000772,cust_00034,9579.5946,14/07/2025,2025-07-14,9579.5946
sub_00034,2025-09-14,0.0000,USD,0.0000,INV-0000773,inv_0000773,cust_00034,9579.5946,08/14/2025,2025-08-14,9579.5946
sub_00034,2025-10-14,0.0000,USD,0.0000,INV-0000774,inv_0000774,cust_00034,9579.5946,14/09/2025,2025-09-14,9579.5946
sub_00034,2025-11-14,0.0000,USD,0.0000,INV-0000775,inv_0000775,cust_00034,9579.5946,2025-10-14,2025-10-14,9579.5946
sub_00034,2025-12-14,0.0000,USD,0.0000,INV-0000776,inv_0000776,cust_00034,9579.5946,11/14/2025,2025-11-14,9579.5946
sub_00034,2026-01-14,0.0000,USD,0.0000,INV-0000777,inv_0000777,cust_00034,9579.5946,14/12/2025,2025-12-14,9579.5946
sub_00034,2026-02-14,0.0000,USD,0.0000,INV-0000778,inv_0000778,cust_00034,9579.5946,2026-01-14,2026-01-14,9579.5946
sub_00034,2026-03-14,0.0000,USD,0.0000,INV-0000779,inv_0000779,cust_00034,9579.5946,02/14/2026,2026-02-14,9579.5946
sub_00034,2026-04-14,0.0000,USD,0.0000,INV-0000780,inv_0000780,cust_00034,9579.5946,14/03/2026,2026-03-14,9579.5946
sub_00034,2026-05-14,0.0000,USD,0.0000,INV-0000781,inv_0000781,cust_00034,9579.5946,04/14/2026,2026-04-14,9579.5946
sub_00034,2026-06-14,0.0000,USD,0.0000,INV-0000782,inv_0000782,cust_00034,9579.5946,2026-05-14,2026-05-14,9579.5946
sub_00034,2026-07-14,0.0000,USD,0.0000,INV-0000783,inv_0000783,cust_00034,9579.5946,2026-06-14,2026-06-14,9579.5946
sub_00035,2024-09-15,0.0000,USD,0.0000,INV-0000784,inv_0000784,cust_00035,32034.1644,15/08/2024,2024-08-15,32034.1644
sub_00035,2024-10-15,0.0000,USD,0.0000,INV-0000785,inv_0000785,cust_00035,32034.1644,2024/09/15,2024-09-15,32034.1644
sub_00035,2024-11-15,0.0000,USD,0.0000,INV-0000786,inv_0000786,cust_00035,32034.1644,2024-10-15,2024-10-15,32034.1644
sub_00035,2024-12-15,0.0000,USD,0.0000,INV-0000787,inv_0000787,cust_00035,32034.1644,2024-11-15,2024-11-15,32034.1644
sub_00035,2025-01-15,0.0000,USD,0.0000,INV-0000788,inv_0000788,cust_00035,32034.1644,2024-12-15,2024-12-15,32034.1644
sub_00035,2025-02-15,0.0000,USD,0.0000,INV-0000789,inv_0000789,cust_00035,32034.1644,01/15/2025,2025-01-15,32034.1644
sub_00035,2025-03-15,0.0000,USD,0.0000,INV-0000790,inv_0000790,cust_00035,32034.1644,2025/02/15,2025-02-15,32034.1644
sub_00035,2025-04-15,0.0000,USD,0.0000,INV-0000791,inv_0000791,cust_00035,32034.1644,03/15/2025,2025-03-15,32034.1644
sub_00035,2025-05-15,0.0000,USD,0.0000,INV-0000792,inv_0000792,cust_00035,32034.1644,2025/04/15,2025-04-15,32034.1644
sub_00035,2025-06-15,0.0000,USD,0.0000,INV-0000793,inv_0000793,cust_00035,32034.1644,05/15/2025,2025-05-15,32034.1644
sub_00035,2025-07-15,0.0000,USD,0.0000,INV-0000794,inv_0000794,cust_00035,32034.1644,15/06/2025,2025-06-15,32034.1644
sub_00035,2025-08-15,0.0000,USD,0.0000,INV-0000795,inv_0000795,cust_00035,32034.1644,07/15/2025,2025-07-15,32034.1644
sub_00035,2025-09-15,0.0000,USD,0.0000,INV-0000796,inv_0000796,cust_00035,32034.1644,2025-08-15,2025-08-15,32034.1644
sub_00035,2025-10-15,0.0000,USD,0.0000,INV-0000797,inv_0000797,cust_00035,32034.1644,2025-09-15,2025-09-15,32034.1644
sub_00035,2025-11-15,0.0000,USD,0.0000,INV-0000798,inv_0000798,cust_00035,32034.1644,2025/10/15,2025-10-15,32034.1644
sub_00035,2025-12-15,0.0000,USD,0.0000,INV-0000799,inv_0000799,cust_00035,32034.1644,2025/11/15,2025-11-15,32034.1644
sub_00035,2026-01-15,0.0000,USD,0.0000,INV-0000800,inv_0000800,cust_00035,32034.1644,15/12/2025,2025-12-15,32034.1644
sub_00035,2026-02-15,0.0000,USD,0.0000,INV-0000801,inv_0000801,cust_00035,32034.1644,15/01/2026,2026-01-15,32034.1644
sub_00035,2026-03-15,0.0000,USD,0.0000,INV-0000802,inv_0000802,cust_00035,32034.1644,02/15/2026,2026-02-15,32034.1644
sub_00035,2026-04-15,0.0000,USD,0.0000,INV-0000803,inv_0000803,cust_00035,32034.1644,2026/03/15,2026-03-15,32034.1644
sub_00035,2026-05-15,0.0000,USD,0.0000,INV-0000804,inv_0000804,cust_00035,32034.1644,04/15/2026,2026-04-15,32034.1644
sub_00035,2026-06-15,0.0000,USD,0.0000,INV-0000805,inv_0000805,cust_00035,32034.1644,05/15/2026,2026-05-15,32034.1644
sub_00035,2026-07-15,0.0000,USD,0.0000,INV-0000806,inv_0000806,cust_00035,32034.1644,2026/06/15,2026-06-15,32034.1644
sub_00036,2024-09-16,0.0000,USD,0.0000,INV-0000807,inv_0000807,cust_00036,46901.6953,2024/08/16,2024-08-16,46901.6953
sub_00036,2024-10-16,0.0000,USD,0.0000,INV-0000808,inv_0000808,cust_00036,46901.6953,09/16/2024,2024-09-16,46901.6953
sub_00036,2024-11-16,0.0000,USD,0.0000,INV-0000809,inv_0000809,cust_00036,46901.6953,2024/10/16,2024-10-16,46901.6953
sub_00036,2024-12-16,0.0000,USD,0.0000,INV-0000810,inv_0000810,cust_00036,46901.6953,11/16/2024,2024-11-16,46901.6953
sub_00036,2025-01-16,0.0000,USD,0.0000,INV-0000811,inv_0000811,cust_00036,46901.6953,2024/12/16,2024-12-16,46901.6953
sub_00036,2025-02-16,0.0000,USD,0.0000,INV-0000812,inv_0000812,cust_00036,46901.6953,2025/01/16,2025-01-16,46901.6953
sub_00036,2025-03-16,0.0000,USD,0.0000,INV-0000813,inv_0000813,cust_00036,46901.6953,2025-02-16,2025-02-16,46901.6953
sub_00036,2025-04-16,0.0000,USD,0.0000,INV-0000814,inv_0000814,cust_00036,46901.6953,03/16/2025,2025-03-16,46901.6953
sub_00036,2025-05-16,0.0000,USD,0.0000,INV-0000815,inv_0000815,cust_00036,46901.6953,04/16/2025,2025-04-16,46901.6953
sub_00036,2025-06-16,0.0000,USD,0.0000,INV-0000816,inv_0000816,cust_00036,46901.6953,2025/05/16,2025-05-16,46901.6953
sub_00036,2025-07-16,0.0000,USD,0.0000,INV-0000817,inv_0000817,cust_00036,46901.6953,2025-06-16,2025-06-16,46901.6953
sub_00036,2025-08-16,0.0000,USD,0.0000,INV-0000818,inv_0000818,cust_00036,46901.6953,2025/07/16,2025-07-16,46901.6953
sub_00036,2025-09-16,0.0000,USD,0.0000,INV-0000819,inv_0000819,cust_00036,46901.6953,08/16/2025,2025-08-16,46901.6953
sub_00036,2025-10-16,0.0000,USD,0.0000,INV-0000820,inv_0000820,cust_00036,46901.6953,2025/09/16,2025-09-16,46901.6953
sub_00036,2025-11-16,0.0000,USD,0.0000,INV-0000821,inv_0000821,cust_00036,46901.6953,2025-10-16,2025-10-16,46901.6953
sub_00036,2025-12-16,0.0000,USD,0.0000,INV-0000822,inv_0000822,cust_00036,46901.6953,16/11/2025,2025-11-16,46901.6953
sub_00036,2026-01-16,0.0000,USD,0.0000,INV-0000823,inv_0000823,cust_00036,46901.6953,2025/12/16,2025-12-16,46901.6953
sub_00036,2026-02-16,0.0000,USD,0.0000,INV-0000824,inv_0000824,cust_00036,46901.6953,2026/01/16,2026-01-16,46901.6953
sub_00036,2026-03-16,0.0000,USD,0.0000,INV-0000825,inv_0000825,cust_00036,46901.6953,16/02/2026,2026-02-16,46901.6953
sub_00036,2026-04-16,0.0000,USD,0.0000,INV-0000826,inv_0000826,cust_00036,46901.6953,2026/03/16,2026-03-16,46901.6953
sub_00036,2026-05-16,0.0000,USD,0.0000,INV-0000827,inv_0000827,cust_00036,46901.6953,2026/04/16,2026-04-16,46901.6953
sub_00036,2026-06-16,0.0000,USD,0.0000,INV-0000828,inv_0000828,cust_00036,46901.6953,2026/05/16,2026-05-16,46901.6953
sub_00036,2026-07-16,0.0000,USD,0.0000,INV-0000829,inv_0000829,cust_00036,46901.6953,2026-06-16,2026-06-16,46901.6953
sub_00037,2024-09-17,0.0000,USD,0.0000,INV-0000830,inv_0000830,cust_00037,8449.2025,17/08/2024,2024-08-17,8449.2025
sub_00037,2024-10-17,0.0000,USD,0.0000,INV-0000831,inv_0000831,cust_00037,8449.2025,17/09/2024,2024-09-17,8449.2025
sub_00037,2024-11-17,0.0000,USD,0.0000,INV-0000832,inv_0000832,cust_00037,8449.2025,17/10/2024,2024-10-17,8449.2025
sub_00037,2024-12-17,0.0000,USD,0.0000,INV-0000833,inv_0000833,cust_00037,8449.2025,2024/11/17,2024-11-17,8449.2025
sub_00037,2025-01-17,0.0000,USD,0.0000,INV-0000834,inv_0000834,cust_00037,8449.2025,12/17/2024,2024-12-17,8449.2025
sub_00037,2025-02-17,0.0000,USD,0.0000,INV-0000835,inv_0000835,cust_00037,8449.2025,01/17/2025,2025-01-17,8449.2025
sub_00037,2025-03-17,0.0000,USD,0.0000,INV-0000836,inv_0000836,cust_00037,8449.2025,02/17/2025,2025-02-17,8449.2025
sub_00037,2025-04-17,0.0000,USD,0.0000,INV-0000837,inv_0000837,cust_00037,8449.2025,2025/03/17,2025-03-17,8449.2025
sub_00037,2025-05-17,0.0000,USD,0.0000,INV-0000838,inv_0000838,cust_00037,8449.2025,04/17/2025,2025-04-17,8449.2025
sub_00037,2025-06-17,0.0000,USD,0.0000,INV-0000839,inv_0000839,cust_00037,8449.2025,2025/05/17,2025-05-17,8449.2025
sub_00037,2025-07-17,0.0000,USD,0.0000,INV-0000840,inv_0000840,cust_00037,8449.2025,2025/06/17,2025-06-17,8449.2025
sub_00037,2025-08-17,0.0000,USD,0.0000,INV-0000841,inv_0000841,cust_00037,8449.2025,17/07/2025,2025-07-17,8449.2025
sub_00037,2025-09-17,0.0000,USD,0.0000,INV-0000842,inv_0000842,cust_00037,8449.2025,08/17/2025,2025-08-17,8449.2025
sub_00037,2025-10-17,0.0000,USD,0.0000,INV-0000843,inv_0000843,cust_00037,8449.2025,09/17/2025,2025-09-17,8449.2025
sub_00037,2025-11-17,0.0000,USD,0.0000,INV-0000844,inv_0000844,cust_00037,8449.2025,2025/10/17,2025-10-17,8449.2025
sub_00037,2025-12-17,0.0000,USD,0.0000,INV-0000845,inv_0000845,cust_00037,8449.2025,2025/11/17,2025-11-17,8449.2025
sub_00037,2026-01-17,0.0000,USD,0.0000,INV-0000846,inv_0000846,cust_00037,8449.2025,12/17/2025,2025-12-17,8449.2025
sub_00037,2026-02-17,0.0000,USD,0.0000,INV-0000847,inv_0000847,cust_00037,8449.2025,2026/01/17,2026-01-17,8449.2025
sub_00037,2026-03-17,0.0000,USD,0.0000,INV-0000848,inv_0000848,cust_00037,8449.2025,02/17/2026,2026-02-17,8449.2025
sub_00037,2026-04-17,0.0000,USD,0.0000,INV-0000849,inv_0000849,cust_00037,8449.2025,03/17/2026,2026-03-17,8449.2025
sub_00037,2026-05-17,0.0000,USD,0.0000,INV-0000850,inv_0000850,cust_00037,8449.2025,17/04/2026,2026-04-17,8449.2025
sub_00037,2026-06-17,0.0000,USD,0.0000,INV-0000851,inv_0000851,cust_00037,8449.2025,2026-05-17,2026-05-17,8449.2025
sub_00037,2026-07-17,0.0000,USD,0.0000,INV-0000852,inv_0000852,cust_00037,8449.2025,2026/06/17,2026-06-17,8449.2025
sub_00038,2024-09-18,0.0000,USD,0.0000,INV-0000853,inv_0000853,cust_00038,11495.5136,18/08/2024,2024-08-18,11495.5136
sub_00038,2024-10-18,0.0000,USD,0.0000,INV-0000854,inv_0000854,cust_00038,11495.5136,09/18/2024,2024-09-18,11495.5136
sub_00038,2024-11-18,0.0000,USD,0.0000,INV-0000855,inv_0000855,cust_00038,11495.5136,18/10/2024,2024-10-18,11495.5136
sub_00038,2024-12-18,0.0000,USD,0.0000,INV-0000856,inv_0000856,cust_00038,11495.5136,2024/11/18,2024-11-18,11495.5136
sub_00038,2025-01-18,0.0000,USD,0.0000,INV-0000857,inv_0000857,cust_00038,11495.5136,2024/12/18,2024-12-18,11495.5136
sub_00038,2025-02-18,0.0000,USD,0.0000,INV-0000858,inv_0000858,cust_00038,11495.5136,01/18/2025,2025-01-18,11495.5136
sub_00038,2025-03-18,0.0000,USD,0.0000,INV-0000859,inv_0000859,cust_00038,11495.5136,2025-02-18,2025-02-18,11495.5136
sub_00038,2025-04-18,0.0000,USD,0.0000,INV-0000860,inv_0000860,cust_00038,11495.5136,18/03/2025,2025-03-18,11495.5136
sub_00038,2025-05-18,0.0000,USD,0.0000,INV-0000861,inv_0000861,cust_00038,11495.5136,2025/04/18,2025-04-18,11495.5136
sub_00038,2025-06-18,0.0000,USD,0.0000,INV-0000862,inv_0000862,cust_00038,11495.5136,2025-05-18,2025-05-18,11495.5136
sub_00038,2025-07-18,0.0000,USD,0.0000,INV-0000863,inv_0000863,cust_00038,11495.5136,2025/06/18,2025-06-18,11495.5136
sub_00038,2025-08-18,0.0000,USD,0.0000,INV-0000864,inv_0000864,cust_00038,11495.5136,18/07/2025,2025-07-18,11495.5136
sub_00038,2025-09-18,0.0000,USD,0.0000,INV-0000865,inv_0000865,cust_00038,11495.5136,2025-08-18,2025-08-18,11495.5136
sub_00038,2025-10-18,0.0000,USD,0.0000,INV-0000866,inv_0000866,cust_00038,11495.5136,09/18/2025,2025-09-18,11495.5136
sub_00038,2025-11-18,0.0000,USD,0.0000,INV-0000867,inv_0000867,cust_00038,11495.5136,2025/10/18,2025-10-18,11495.5136
sub_00038,2025-12-18,0.0000,USD,0.0000,INV-0000868,inv_0000868,cust_00038,11495.5136,2025/11/18,2025-11-18,11495.5136
sub_00038,2026-01-18,0.0000,USD,0.0000,INV-0000869,inv_0000869,cust_00038,11495.5136,18/12/2025,2025-12-18,11495.5136
sub_00038,2026-02-18,0.0000,USD,0.0000,INV-0000870,inv_0000870,cust_00038,11495.5136,2026-01-18,2026-01-18,11495.5136
sub_00038,2026-03-18,0.0000,USD,0.0000,INV-0000871,inv_0000871,cust_00038,11495.5136,18/02/2026,2026-02-18,11495.5136
sub_00038,2026-04-18,0.0000,USD,0.0000,INV-0000872,inv_0000872,cust_00038,11495.5136,03/18/2026,2026-03-18,11495.5136
sub_00038,2026-05-18,0.0000,USD,0.0000,INV-0000873,inv_0000873,cust_00038,11495.5136,2026-04-18,2026-04-18,11495.5136
sub_00038,2026-06-18,0.0000,USD,0.0000,INV-0000874,inv_0000874,cust_00038,11495.5136,18/05/2026,2026-05-18,11495.5136
sub_00038,2026-07-18,0.0000,USD,0.0000,INV-0000875,inv_0000875,cust_00038,11495.5136,06/18/2026,2026-06-18,11495.5136
sub_00039,2024-09-19,0.0000,USD,0.0000,INV-0000876,inv_0000876,cust_00039,24025.6233,2024/08/19,2024-08-19,24025.6233
sub_00039,2024-10-19,0.0000,USD,0.0000,INV-0000877,inv_0000877,cust_00039,24025.6233,2024/09/19,2024-09-19,24025.6233
sub_00039,2024-11-19,0.0000,USD,0.0000,INV-0000878,inv_0000878,cust_00039,24025.6233,2024/10/19,2024-10-19,24025.6233
sub_00039,2024-12-19,0.0000,USD,0.0000,INV-0000879,inv_0000879,cust_00039,24025.6233,11/19/2024,2024-11-19,24025.6233
sub_00039,2025-01-19,0.0000,USD,0.0000,INV-0000880,inv_0000880,cust_00039,24025.6233,2024-12-19,2024-12-19,24025.6233
sub_00039,2025-02-19,0.0000,USD,0.0000,INV-0000881,inv_0000881,cust_00039,24025.6233,19/01/2025,2025-01-19,24025.6233
sub_00039,2025-03-19,0.0000,USD,0.0000,INV-0000882,inv_0000882,cust_00039,24025.6233,02/19/2025,2025-02-19,24025.6233
sub_00039,2025-04-19,0.0000,USD,0.0000,INV-0000883,inv_0000883,cust_00039,24025.6233,03/19/2025,2025-03-19,24025.6233
sub_00039,2025-05-19,0.0000,USD,0.0000,INV-0000884,inv_0000884,cust_00039,24025.6233,2025-04-19,2025-04-19,24025.6233
sub_00039,2025-06-19,0.0000,USD,0.0000,INV-0000885,inv_0000885,cust_00039,24025.6233,19/05/2025,2025-05-19,24025.6233
sub_00039,2025-07-19,0.0000,USD,0.0000,INV-0000886,inv_0000886,cust_00039,24025.6233,06/19/2025,2025-06-19,24025.6233
sub_00039,2025-08-19,0.0000,USD,0.0000,INV-0000887,inv_0000887,cust_00039,24025.6233,19/07/2025,2025-07-19,24025.6233
sub_00039,2025-09-19,0.0000,USD,0.0000,INV-0000888,inv_0000888,cust_00039,24025.6233,2025-08-19,2025-08-19,24025.6233
sub_00039,2025-10-19,0.0000,USD,0.0000,INV-0000889,inv_0000889,cust_00039,24025.6233,09/19/2025,2025-09-19,24025.6233
sub_00039,2025-11-19,0.0000,USD,0.0000,INV-0000890,inv_0000890,cust_00039,24025.6233,10/19/2025,2025-10-19,24025.6233
sub_00039,2025-12-19,0.0000,USD,0.0000,INV-0000891,inv_0000891,cust_00039,24025.6233,11/19/2025,2025-11-19,24025.6233
sub_00039,2026-01-19,0.0000,USD,0.0000,INV-0000892,inv_0000892,cust_00039,24025.6233,12/19/2025,2025-12-19,24025.6233
sub_00039,2026-02-19,0.0000,USD,0.0000,INV-0000893,inv_0000893,cust_00039,24025.6233,2026-01-19,2026-01-19,24025.6233
sub_00039,2026-03-19,0.0000,USD,0.0000,INV-0000894,inv_0000894,cust_00039,24025.6233,2026-02-19,2026-02-19,24025.6233
sub_00039,2026-04-19,0.0000,USD,0.0000,INV-0000895,inv_0000895,cust_00039,24025.6233,19/03/2026,2026-03-19,24025.6233
sub_00039,2026-05-19,0.0000,USD,0.0000,INV-0000896,inv_0000896,cust_00039,24025.6233,04/19/2026,2026-04-19,24025.6233
sub_00039,2026-06-19,0.0000,USD,0.0000,INV-0000897,inv_0000897,cust_00039,24025.6233,05/19/2026,2026-05-19,24025.6233
sub_00039,2026-07-19,0.0000,USD,0.0000,INV-0000898,inv_0000898,cust_00039,24025.6233,2026/06/19,2026-06-19,24025.6233
sub_00040,2024-08-31,0.0000,USD,0.0000,INV-0000899,inv_0000899,cust_00040,54718.6445,07/31/2024,2024-07-31,54718.6445
sub_00040,2024-09-30,0.0000,USD,0.0000,INV-0000900,inv_0000900,cust_00040,54718.6445,08/31/2024,2024-08-31,54718.6445
sub_00040,2024-10-30,0.0000,USD,0.0000,INV-0000901,inv_0000901,cust_00040,54718.6445,2024-09-30,2024-09-30,54718.6445
sub_00040,2024-11-30,0.0000,USD,0.0000,INV-0000902,inv_0000902,cust_00040,54718.6445,30/10/2024,2024-10-30,54718.6445
sub_00040,2024-12-30,0.0000,USD,0.0000,INV-0000903,inv_0000903,cust_00040,54718.6445,2024-11-30,2024-11-30,54718.6445
sub_00040,2025-01-30,0.0000,USD,0.0000,INV-0000904,inv_0000904,cust_00040,54718.6445,2024-12-30,2024-12-30,54718.6445
sub_00040,2025-02-28,0.0000,USD,0.0000,INV-0000905,inv_0000905,cust_00040,54718.6445,30/01/2025,2025-01-30,54718.6445
sub_00040,2025-03-28,0.0000,USD,0.0000,INV-0000906,inv_0000906,cust_00040,54718.6445,2025-02-28,2025-02-28,54718.6445
sub_00040,2025-04-28,0.0000,USD,0.0000,INV-0000907,inv_0000907,cust_00040,54718.6445,2025-03-28,2025-03-28,54718.6445
sub_00040,2025-05-28,0.0000,USD,0.0000,INV-0000908,inv_0000908,cust_00040,54718.6445,2025/04/28,2025-04-28,54718.6445
sub_00040,2025-06-28,0.0000,USD,0.0000,INV-0000909,inv_0000909,cust_00040,54718.6445,2025-05-28,2025-05-28,54718.6445
sub_00040,2025-07-28,0.0000,USD,0.0000,INV-0000910,inv_0000910,cust_00040,54718.6445,2025-06-28,2025-06-28,54718.6445
sub_00040,2025-08-28,0.0000,USD,0.0000,INV-0000911,inv_0000911,cust_00040,54718.6445,28/07/2025,2025-07-28,54718.6445
sub_00040,2025-09-28,0.0000,USD,0.0000,INV-0000912,inv_0000912,cust_00040,54718.6445,2025-08-28,2025-08-28,54718.6445
sub_00040,2025-10-28,0.0000,USD,0.0000,INV-0000913,inv_0000913,cust_00040,54718.6445,2025-09-28,2025-09-28,54718.6445
sub_00040,2025-11-28,0.0000,USD,0.0000,INV-0000914,inv_0000914,cust_00040,54718.6445,28/10/2025,2025-10-28,54718.6445
sub_00040,2025-12-28,0.0000,USD,0.0000,INV-0000915,inv_0000915,cust_00040,54718.6445,11/28/2025,2025-11-28,54718.6445
sub_00040,2026-01-28,0.0000,USD,0.0000,INV-0000916,inv_0000916,cust_00040,54718.6445,2025-12-28,2025-12-28,54718.6445
sub_00040,2026-02-28,0.0000,USD,0.0000,INV-0000917,inv_0000917,cust_00040,54718.6445,2026-01-28,2026-01-28,54718.6445
sub_00040,2026-03-28,0.0000,USD,0.0000,INV-0000918,inv_0000918,cust_00040,54718.6445,2026/02/28,2026-02-28,54718.6445
sub_00040,2026-04-28,0.0000,USD,0.0000,INV-0000919,inv_0000919,cust_00040,54718.6445,03/28/2026,2026-03-28,54718.6445
sub_00040,2026-05-28,0.0000,USD,0.0000,INV-0000920,inv_0000920,cust_00040,54718.6445,04/28/2026,2026-04-28,54718.6445
sub_00040,2026-06-28,0.0000,USD,0.0000,INV-0000921,inv_0000921,cust_00040,54718.6445,2026-05-28,2026-05-28,54718.6445
sub_00040,2026-07-28,0.0000,USD,0.0000,INV-0000922,inv_0000922,cust_00040,54718.6445,2026-06-28,2026-06-28,54718.6445
sub_00041,2024-09-01,0.0000,USD,0.0000,INV-0000923,inv_0000923,cust_00041,3621.0868,2024/08/01,2024-08-01,3621.0868
sub_00041,2024-10-01,0.0000,USD,0.0000,INV-0000924,inv_0000924,cust_00041,3621.0868,2024/09/01,2024-09-01,3621.0868
sub_00041,2024-11-01,0.0000,USD,0.0000,INV-0000925,inv_0000925,cust_00041,3621.0868,2024/10/01,2024-10-01,3621.0868
sub_00041,2024-12-01,0.0000,USD,0.0000,INV-0000926,inv_0000926,cust_00041,3621.0868,11/01/2024,2024-11-01,3621.0868
sub_00041,2025-01-01,0.0000,USD,0.0000,INV-0000927,inv_0000927,cust_00041,3621.0868,2024-12-01,2024-12-01,3621.0868
sub_00041,2025-02-01,0.0000,USD,0.0000,INV-0000928,inv_0000928,cust_00041,3621.0868,01/01/2025,2025-01-01,3621.0868
sub_00041,2025-03-01,0.0000,USD,0.0000,INV-0000929,inv_0000929,cust_00041,3621.0868,02/01/2025,2025-02-01,3621.0868
sub_00041,2025-04-01,0.0000,USD,0.0000,INV-0000930,inv_0000930,cust_00041,3621.0868,2025/03/01,2025-03-01,3621.0868
sub_00041,2025-05-01,0.0000,USD,0.0000,INV-0000931,inv_0000931,cust_00041,3621.0868,2025/04/01,2025-04-01,3621.0868
sub_00041,2025-06-01,0.0000,USD,0.0000,INV-0000932,inv_0000932,cust_00041,3621.0868,01/05/2025,2025-05-01,3621.0868
sub_00041,2025-07-01,0.0000,USD,0.0000,INV-0000933,inv_0000933,cust_00041,3621.0868,2025-06-01,2025-06-01,3621.0868
sub_00041,2025-08-01,0.0000,USD,0.0000,INV-0000934,inv_0000934,cust_00041,3621.0868,07/01/2025,2025-07-01,3621.0868
sub_00041,2025-09-01,0.0000,USD,0.0000,INV-0000935,inv_0000935,cust_00041,3621.0868,2025-08-01,2025-08-01,3621.0868
sub_00041,2025-10-01,0.0000,USD,0.0000,INV-0000936,inv_0000936,cust_00041,3621.0868,09/01/2025,2025-09-01,3621.0868
sub_00041,2025-11-01,0.0000,USD,0.0000,INV-0000937,inv_0000937,cust_00041,3621.0868,10/01/2025,2025-10-01,3621.0868
sub_00041,2025-12-01,0.0000,USD,0.0000,INV-0000938,inv_0000938,cust_00041,3621.0868,11/01/2025,2025-11-01,3621.0868
sub_00041,2026-01-01,0.0000,USD,0.0000,INV-0000939,inv_0000939,cust_00041,3621.0868,12/01/2025,2025-12-01,3621.0868
sub_00041,2026-02-01,0.0000,USD,0.0000,INV-0000940,inv_0000940,cust_00041,3621.0868,01/01/2026,2026-01-01,3621.0868
sub_00041,2026-03-01,0.0000,USD,0.0000,INV-0000941,inv_0000941,cust_00041,3621.0868,01/02/2026,2026-02-01,3621.0868
sub_00041,2026-04-01,0.0000,USD,0.0000,INV-0000942,inv_0000942,cust_00041,3621.0868,03/01/2026,2026-03-01,3621.0868
sub_00041,2026-05-01,0.0000,USD,0.0000,INV-0000943,inv_0000943,cust_00041,3621.0868,04/01/2026,2026-04-01,3621.0868
sub_00041,2026-06-01,0.0000,USD,0.0000,INV-0000944,inv_0000944,cust_00041,3621.0868,2026-05-01,2026-05-01,3621.0868
sub_00041,2026-07-01,0.0000,USD,0.0000,INV-0000945,inv_0000945,cust_00041,3621.0868,06/01/2026,2026-06-01,3621.0868
sub_00042,2024-09-02,0.0000,USD,0.0000,INV-0000946,inv_0000946,cust_00042,7663.6757,2024/08/02,2024-08-02,7663.6757
sub_00042,2024-10-02,0.0000,USD,0.0000,INV-0000947,inv_0000947,cust_00042,7663.6757,02/09/2024,2024-09-02,7663.6757
sub_00042,2024-11-02,0.0000,USD,0.0000,INV-0000948,inv_0000948,cust_00042,7663.6757,10/02/2024,2024-10-02,7663.6757
sub_00042,2024-12-02,0.0000,USD,0.0000,INV-0000949,inv_0000949,cust_00042,7663.6757,2024-11-02,2024-11-02,7663.6757
sub_00042,2025-01-02,0.0000,USD,0.0000,INV-0000950,inv_0000950,cust_00042,7663.6757,2024-12-02,2024-12-02,7663.6757
sub_00042,2025-02-02,0.0000,USD,0.0000,INV-0000951,inv_0000951,cust_00042,7663.6757,2025-01-02,2025-01-02,7663.6757
sub_00042,2025-03-02,0.0000,USD,0.0000,INV-0000952,inv_0000952,cust_00042,7663.6757,02/02/2025,2025-02-02,7663.6757
sub_00042,2025-04-02,0.0000,USD,0.0000,INV-0000953,inv_0000953,cust_00042,7663.6757,2025/03/02,2025-03-02,7663.6757
sub_00042,2025-05-02,0.0000,USD,0.0000,INV-0000954,inv_0000954,cust_00042,7663.6757,02/04/2025,2025-04-02,7663.6757
sub_00042,2025-06-02,0.0000,USD,0.0000,INV-0000955,inv_0000955,cust_00042,7663.6757,02/05/2025,2025-05-02,7663.6757
sub_00042,2025-07-02,0.0000,USD,0.0000,INV-0000956,inv_0000956,cust_00042,7663.6757,06/02/2025,2025-06-02,7663.6757
sub_00042,2025-08-02,0.0000,USD,0.0000,INV-0000957,inv_0000957,cust_00042,7663.6757,07/02/2025,2025-07-02,7663.6757
sub_00042,2025-09-02,0.0000,USD,0.0000,INV-0000958,inv_0000958,cust_00042,7663.6757,2025-08-02,2025-08-02,7663.6757
sub_00042,2025-10-02,0.0000,USD,0.0000,INV-0000959,inv_0000959,cust_00042,7663.6757,2025/09/02,2025-09-02,7663.6757
sub_00042,2025-11-02,0.0000,USD,0.0000,INV-0000960,inv_0000960,cust_00042,7663.6757,2025/10/02,2025-10-02,7663.6757
sub_00042,2025-12-02,0.0000,USD,0.0000,INV-0000961,inv_0000961,cust_00042,7663.6757,11/02/2025,2025-11-02,7663.6757
sub_00042,2026-01-02,0.0000,USD,0.0000,INV-0000962,inv_0000962,cust_00042,7663.6757,12/02/2025,2025-12-02,7663.6757
sub_00042,2026-02-02,0.0000,USD,0.0000,INV-0000963,inv_0000963,cust_00042,7663.6757,2026-01-02,2026-01-02,7663.6757
sub_00042,2026-03-02,0.0000,USD,0.0000,INV-0000964,inv_0000964,cust_00042,7663.6757,02/02/2026,2026-02-02,7663.6757
