line_item_id,invoice_id,customer_id,subscription_id,product_id,sku,quantity,unit_price,extended_price,billing_interval,line_item_date,currency,is_manual_override
mer_li_0001528,mer_inv_001528,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2024-07-23,USD,false
mer_li_0001529,mer_inv_001529,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2024-08-23,USD,false
mer_li_0001530,mer_inv_001530,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2024-09-23,USD,false
mer_li_0001531,mer_inv_001531,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2024-10-23,USD,false
mer_li_0001532,mer_inv_001532,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2024-11-23,USD,false
mer_li_0001533,mer_inv_001533,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2024-12-23,USD,false
mer_li_0001534,mer_inv_001534,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-01-23,USD,false
mer_li_0001535,mer_inv_001535,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-02-23,USD,false
mer_li_0001536,mer_inv_001536,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-03-23,USD,false
mer_li_0001537,mer_inv_001537,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-04-23,USD,false
mer_li_0001538,mer_inv_001538,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-05-23,USD,false
mer_li_0001539,mer_inv_001539,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-06-23,USD,false
mer_li_0001540,mer_inv_001540,mer_cust_0082,mer_sub_0087,prod_growth_mo,SKU-GROWTH,17,110.88,1884.96,monthly,2025-07-23,USD,false
mer_li_0001541,mer_inv_001541,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2023-10-25,USD,false
mer_li_0001542,mer_inv_001542,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2023-11-25,USD,false
mer_li_0001543,mer_inv_001543,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2023-12-25,USD,false
mer_li_0001544,mer_inv_001544,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-01-25,USD,false
mer_li_0001545,mer_inv_001545,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-02-25,USD,false
mer_li_0001546,mer_inv_001546,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-03-25,USD,false
mer_li_0001547,mer_inv_001547,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-04-25,USD,false
mer_li_0001548,mer_inv_001548,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-05-25,USD,false
mer_li_0001549,mer_inv_001549,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-06-25,USD,false
mer_li_0001550,mer_inv_001550,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-07-25,USD,false
mer_li_0001551,mer_inv_001551,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-08-25,USD,false
mer_li_0001552,mer_inv_001552,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-09-25,USD,false
mer_li_0001553,mer_inv_001553,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-10-25,USD,false
mer_li_0001554,mer_inv_001554,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-11-25,USD,false
mer_li_0001555,mer_inv_001555,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2024-12-25,USD,false
mer_li_0001556,mer_inv_001556,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-01-25,USD,false
mer_li_0001557,mer_inv_001557,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-02-25,USD,false
mer_li_0001558,mer_inv_001558,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-03-25,USD,false
mer_li_0001559,mer_inv_001559,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-04-25,USD,false
mer_li_0001560,mer_inv_001560,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-05-25,USD,false
mer_li_0001561,mer_inv_001561,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-06-25,USD,false
mer_li_0001562,mer_inv_001562,mer_cust_0083,mer_sub_0088,prod_professional_mo,SKU-PRO,10,222.88,2228.80,monthly,2025-07-25,USD,false
mer_li_0001563,mer_inv_001563,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2023-10-27,USD,false
mer_li_0001564,mer_inv_001564,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2023-11-27,USD,false
mer_li_0001565,mer_inv_001565,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2023-12-27,USD,false
mer_li_0001566,mer_inv_001566,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-01-27,USD,false
mer_li_0001567,mer_inv_001567,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-02-27,USD,false
mer_li_0001568,mer_inv_001568,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-03-27,USD,false
mer_li_0001569,mer_inv_001569,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-04-27,USD,false
mer_li_0001570,mer_inv_001570,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-05-27,USD,false
mer_li_0001571,mer_inv_001571,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-06-27,USD,false
mer_li_0001572,mer_inv_001572,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-07-27,USD,false
mer_li_0001573,mer_inv_001573,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-08-27,USD,false
mer_li_0001574,mer_inv_001574,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-09-27,USD,false
mer_li_0001575,mer_inv_001575,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-10-27,USD,false
mer_li_0001576,mer_inv_001576,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-11-27,USD,false
mer_li_0001577,mer_inv_001577,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2024-12-27,USD,false
mer_li_0001578,mer_inv_001578,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-01-27,USD,false
mer_li_0001579,mer_inv_001579,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-02-27,USD,false
mer_li_0001580,mer_inv_001580,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-03-27,USD,false
mer_li_0001581,mer_inv_001581,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-04-27,USD,false
mer_li_0001582,mer_inv_001582,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-05-27,USD,false
mer_li_0001583,mer_inv_001583,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-06-27,USD,false
mer_li_0001584,mer_inv_001584,mer_cust_0084,mer_sub_0089,prod_business_mo,SKU-BIZ,20,446.88,8937.60,monthly,2025-07-27,USD,false
mer_li_0001585,mer_inv_001585,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2023-10-28,USD,false
mer_li_0001586,mer_inv_001586,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2023-11-28,USD,false
mer_li_0001587,mer_inv_001587,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2023-12-28,USD,false
mer_li_0001588,mer_inv_001588,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-01-28,USD,false
mer_li_0001589,mer_inv_001589,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-02-28,USD,false
mer_li_0001590,mer_inv_001590,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-03-28,USD,false
mer_li_0001591,mer_inv_001591,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-04-28,USD,false
mer_li_0001592,mer_inv_001592,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-05-28,USD,false
mer_li_0001593,mer_inv_001593,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-06-28,USD,false
mer_li_0001594,mer_inv_001594,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-07-28,USD,false
mer_li_0001595,mer_inv_001595,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-08-28,USD,false
mer_li_0001596,mer_inv_001596,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-09-28,USD,false
mer_li_0001597,mer_inv_001597,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-10-28,USD,false
mer_li_0001598,mer_inv_001598,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-11-28,USD,false
mer_li_0001599,mer_inv_001599,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2024-12-28,USD,false
mer_li_0001600,mer_inv_001600,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-01-28,USD,false
mer_li_0001601,mer_inv_001601,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-02-28,USD,false
mer_li_0001602,mer_inv_001602,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-03-28,USD,false
mer_li_0001603,mer_inv_001603,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-04-28,USD,false
mer_li_0001604,mer_inv_001604,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-05-28,USD,false
mer_li_0001605,mer_inv_001605,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-06-28,USD,false
mer_li_0001606,mer_inv_001606,mer_cust_0085,mer_sub_0090,prod_enterprise_mo,SKU-ENT,6,782.88,4697.28,monthly,2025-07-28,USD,false
mer_li_0001607,mer_inv_001607,mer_cust_0086,mer_sub_0091,prod_starter_yr,SKU-STARTER,7,548.80,3841.60,annual,2023-10-30,USD,false
mer_li_0001608,mer_inv_001608,mer_cust_0086,mer_sub_0091,prod_starter_yr,SKU-STARTER,7,548.80,3841.60,annual,2024-10-30,USD,false
mer_li_0001609,mer_inv_001609,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2023-11-01,USD,false
mer_li_0001610,mer_inv_001610,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2023-12-01,USD,false
mer_li_0001611,mer_inv_001611,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-01-01,USD,false
mer_li_0001612,mer_inv_001612,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-02-01,USD,false
mer_li_0001613,mer_inv_001613,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-03-01,USD,false
mer_li_0001614,mer_inv_001614,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-04-01,USD,false
mer_li_0001615,mer_inv_001615,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-05-01,USD,false
mer_li_0001616,mer_inv_001616,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-06-01,USD,false
mer_li_0001617,mer_inv_001617,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-07-01,USD,false
mer_li_0001618,mer_inv_001618,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-08-01,USD,false
mer_li_0001619,mer_inv_001619,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-09-01,USD,false
mer_li_0001620,mer_inv_001620,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-10-01,USD,false
mer_li_0001621,mer_inv_001621,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-11-01,USD,false
mer_li_0001622,mer_inv_001622,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2024-12-01,USD,false
mer_li_0001623,mer_inv_001623,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-01-01,USD,false
mer_li_0001624,mer_inv_001624,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-02-01,USD,false
mer_li_0001625,mer_inv_001625,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-03-01,USD,false
mer_li_0001626,mer_inv_001626,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-04-01,USD,false
mer_li_0001627,mer_inv_001627,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-05-01,USD,false
mer_li_0001628,mer_inv_001628,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-06-01,USD,false
mer_li_0001629,mer_inv_001629,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-07-01,USD,false
mer_li_0001630,mer_inv_001630,mer_cust_0087,mer_sub_0092,prod_growth_mo,SKU-GROWTH,5,110.88,554.40,monthly,2025-08-01,USD,false
mer_li_0001631,mer_inv_001631,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2023-11-03,USD,false
mer_li_0001632,mer_inv_001632,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2023-12-03,USD,false
mer_li_0001633,mer_inv_001633,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-01-03,USD,false
mer_li_0001634,mer_inv_001634,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-02-03,USD,false
mer_li_0001635,mer_inv_001635,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-03-03,USD,false
mer_li_0001636,mer_inv_001636,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-04-03,USD,false
mer_li_0001637,mer_inv_001637,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-05-03,USD,false
mer_li_0001638,mer_inv_001638,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-06-03,USD,false
mer_li_0001639,mer_inv_001639,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-07-03,USD,false
mer_li_0001640,mer_inv_001640,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-08-03,USD,false
mer_li_0001641,mer_inv_001641,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-09-03,USD,false
mer_li_0001642,mer_inv_001642,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-10-03,USD,false
mer_li_0001643,mer_inv_001643,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-11-03,USD,false
mer_li_0001644,mer_inv_001644,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2024-12-03,USD,false
mer_li_0001645,mer_inv_001645,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-01-03,USD,false
mer_li_0001646,mer_inv_001646,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-02-03,USD,false
mer_li_0001647,mer_inv_001647,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-03-03,USD,false
mer_li_0001648,mer_inv_001648,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-04-03,USD,false
mer_li_0001649,mer_inv_001649,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-05-03,USD,false
mer_li_0001650,mer_inv_001650,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-06-03,USD,false
mer_li_0001651,mer_inv_001651,mer_cust_0088,mer_sub_0093,prod_professional_mo,SKU-PRO,15,222.88,3343.20,monthly,2025-07-03,USD,false
mer_li_0001652,mer_inv_001652,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2023-11-04,USD,false
mer_li_0001653,mer_inv_001653,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2023-12-04,USD,false
mer_li_0001654,mer_inv_001654,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-01-04,USD,false
mer_li_0001655,mer_inv_001655,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-02-04,USD,false
mer_li_0001656,mer_inv_001656,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-03-04,USD,false
mer_li_0001657,mer_inv_001657,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-04-04,USD,false
mer_li_0001658,mer_inv_001658,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-05-04,USD,false
mer_li_0001659,mer_inv_001659,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-06-04,USD,false
mer_li_0001660,mer_inv_001660,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-07-04,USD,false
mer_li_0001661,mer_inv_001661,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-08-04,USD,false
mer_li_0001662,mer_inv_001662,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-09-04,USD,false
mer_li_0001663,mer_inv_001663,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-10-04,USD,false
mer_li_0001664,mer_inv_001664,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-11-04,USD,false
mer_li_0001665,mer_inv_001665,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2024-12-04,USD,false
mer_li_0001666,mer_inv_001666,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-01-04,USD,false
mer_li_0001667,mer_inv_001667,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-02-04,USD,false
mer_li_0001668,mer_inv_001668,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-03-04,USD,false
mer_li_0001669,mer_inv_001669,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-04-04,USD,false
mer_li_0001670,mer_inv_001670,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-05-04,USD,false
mer_li_0001671,mer_inv_001671,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-06-04,USD,false
mer_li_0001672,mer_inv_001672,mer_cust_0089,mer_sub_0094,prod_business_mo,SKU-BIZ,25,446.88,11172.00,monthly,2025-07-04,USD,false
mer_li_0001673,mer_inv_001673,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2023-11-06,USD,false
mer_li_0001674,mer_inv_001674,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2023-12-06,USD,false
mer_li_0001675,mer_inv_001675,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-01-06,USD,false
mer_li_0001676,mer_inv_001676,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-02-06,USD,false
mer_li_0001677,mer_inv_001677,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-03-06,USD,false
mer_li_0001678,mer_inv_001678,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-04-06,USD,false
mer_li_0001679,mer_inv_001679,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-05-06,USD,false
mer_li_0001680,mer_inv_001680,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-06-06,USD,false
mer_li_0001681,mer_inv_001681,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-07-06,USD,false
mer_li_0001682,mer_inv_001682,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-08-06,USD,false
mer_li_0001683,mer_inv_001683,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-09-06,USD,false
mer_li_0001684,mer_inv_001684,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-10-06,USD,false
mer_li_0001685,mer_inv_001685,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-11-06,USD,false
mer_li_0001686,mer_inv_001686,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2024-12-06,USD,false
mer_li_0001687,mer_inv_001687,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-01-06,USD,false
mer_li_0001688,mer_inv_001688,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-02-06,USD,false
mer_li_0001689,mer_inv_001689,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-03-06,USD,false
mer_li_0001690,mer_inv_001690,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-04-06,USD,false
mer_li_0001691,mer_inv_001691,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-05-06,USD,false
mer_li_0001692,mer_inv_001692,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-06-06,USD,false
mer_li_0001693,mer_inv_001693,mer_cust_0090,mer_sub_0095,prod_enterprise_mo,SKU-ENT,22,782.88,17223.36,monthly,2025-07-06,USD,false
mer_li_0001694,mer_inv_001694,mer_cust_0091,mer_sub_0096,prod_starter_yr,SKU-STARTER,1,548.80,548.80,annual,2023-11-08,USD,false
mer_li_0001695,mer_inv_001695,mer_cust_0091,mer_sub_0096,prod_starter_yr,SKU-STARTER,1,548.80,548.80,annual,2024-11-08,USD,false
mer_li_0001696,mer_inv_001696,mer_cust_0092,mer_sub_0097,prod_growth_mo,SKU-GROWTH,12,110.88,1330.56,monthly,2023-11-09,USD,false
mer_li_0001697,mer_inv_001697,mer_cust_0092,mer_sub_0097,prod_growth_mo,SKU-GROWTH,12,110.88,1330.56,monthly,2023-12-09,USD,false
mer_li_0001698,mer_inv_001698,mer_cust_0092,mer_sub_0097,prod_growth_mo,SKU-GROWTH,12,110.88,1330.56,monthly,2024-01-09,USD,false
mer_li_0001699,mer_inv_001699,mer_cust_0092,mer_sub_0097,prod_growth_mo,SKU-GROWTH,12,110.88,1330.56,monthly,2024-02-09,USD,false
