invoice_id,customer_id,subscription_id,invoice_number,invoice_date,period_start,period_end,subtotal,discount,total,currency,credit_amount
mer_inv_000895,mer_cust_0050,mer_sub_0052,MER-INV-000895,2023-08-17,2023-08-17,2023-09-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000896,mer_cust_0050,mer_sub_0052,MER-INV-000896,2023-09-17,2023-09-17,2023-10-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000897,mer_cust_0050,mer_sub_0052,MER-INV-000897,2023-10-17,2023-10-17,2023-11-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000898,mer_cust_0050,mer_sub_0052,MER-INV-000898,2023-11-17,2023-11-17,2023-12-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000899,mer_cust_0050,mer_sub_0052,MER-INV-000899,2023-12-17,2023-12-17,2024-01-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000900,mer_cust_0050,mer_sub_0052,MER-INV-000900,2024-01-17,2024-01-17,2024-02-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000901,mer_cust_0050,mer_sub_0052,MER-INV-000901,2024-02-17,2024-02-17,2024-03-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000902,mer_cust_0050,mer_sub_0052,MER-INV-000902,2024-03-17,2024-03-17,2024-04-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000903,mer_cust_0050,mer_sub_0052,MER-INV-000903,2024-04-17,2024-04-17,2024-05-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000904,mer_cust_0050,mer_sub_0052,MER-INV-000904,2024-05-17,2024-05-17,2024-06-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000905,mer_cust_0050,mer_sub_0052,MER-INV-000905,2024-06-17,2024-06-17,2024-07-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000906,mer_cust_0050,mer_sub_0052,MER-INV-000906,2024-07-17,2024-07-17,2024-08-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000907,mer_cust_0050,mer_sub_0052,MER-INV-000907,2024-08-17,2024-08-17,2024-09-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000908,mer_cust_0050,mer_sub_0052,MER-INV-000908,2024-09-17,2024-09-17,2024-10-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000909,mer_cust_0050,mer_sub_0052,MER-INV-000909,2024-10-17,2024-10-17,2024-11-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000910,mer_cust_0050,mer_sub_0052,MER-INV-000910,2024-11-17,2024-11-17,2024-12-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000911,mer_cust_0050,mer_sub_0052,MER-INV-000911,2024-12-17,2024-12-17,2025-01-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000912,mer_cust_0050,mer_sub_0052,MER-INV-000912,2025-01-17,2025-01-17,2025-02-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000913,mer_cust_0050,mer_sub_0052,MER-INV-000913,2025-02-17,2025-02-17,2025-03-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000914,mer_cust_0050,mer_sub_0052,MER-INV-000914,2025-03-17,2025-03-17,2025-04-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000915,mer_cust_0050,mer_sub_0052,MER-INV-000915,2025-04-17,2025-04-17,2025-05-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000916,mer_cust_0050,mer_sub_0052,MER-INV-000916,2025-05-17,2025-05-17,2025-06-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000917,mer_cust_0050,mer_sub_0052,MER-INV-000917,2025-06-17,2025-06-17,2025-07-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000918,mer_cust_0050,mer_sub_0052,MER-INV-000918,2025-07-17,2025-07-17,2025-08-17,1747.20,0.00,1747.20,USD,0.00
mer_inv_000919,mer_cust_0051,mer_sub_0053,MER-INV-000919,2023-08-19,2023-08-19,2023-09-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000920,mer_cust_0051,mer_sub_0053,MER-INV-000920,2023-09-19,2023-09-19,2023-10-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000921,mer_cust_0051,mer_sub_0053,MER-INV-000921,2023-10-19,2023-10-19,2023-11-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000922,mer_cust_0051,mer_sub_0053,MER-INV-000922,2023-11-19,2023-11-19,2023-12-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000923,mer_cust_0051,mer_sub_0053,MER-INV-000923,2023-12-19,2023-12-19,2024-01-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000924,mer_cust_0051,mer_sub_0053,MER-INV-000924,2024-01-19,2024-01-19,2024-02-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000925,mer_cust_0051,mer_sub_0053,MER-INV-000925,2024-02-19,2024-02-19,2024-03-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000926,mer_cust_0051,mer_sub_0053,MER-INV-000926,2024-03-19,2024-03-19,2024-04-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000927,mer_cust_0051,mer_sub_0053,MER-INV-000927,2024-04-19,2024-04-19,2024-05-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000928,mer_cust_0051,mer_sub_0053,MER-INV-000928,2024-05-19,2024-05-19,2024-06-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000929,mer_cust_0051,mer_sub_0053,MER-INV-000929,2024-06-19,2024-06-19,2024-07-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000930,mer_cust_0051,mer_sub_0053,MER-INV-000930,2024-07-19,2024-07-19,2024-08-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000931,mer_cust_0051,mer_sub_0053,MER-INV-000931,2024-08-19,2024-08-19,2024-09-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000932,mer_cust_0051,mer_sub_0053,MER-INV-000932,2024-09-19,2024-09-19,2024-10-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000933,mer_cust_0051,mer_sub_0053,MER-INV-000933,2024-10-19,2024-10-19,2024-11-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000934,mer_cust_0051,mer_sub_0053,MER-INV-000934,2024-11-19,2024-11-19,2024-12-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000935,mer_cust_0051,mer_sub_0053,MER-INV-000935,2024-12-19,2024-12-19,2025-01-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000936,mer_cust_0051,mer_sub_0053,MER-INV-000936,2025-01-19,2025-01-19,2025-02-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000937,mer_cust_0051,mer_sub_0053,MER-INV-000937,2025-02-19,2025-02-19,2025-03-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000938,mer_cust_0051,mer_sub_0053,MER-INV-000938,2025-03-19,2025-03-19,2025-04-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000939,mer_cust_0051,mer_sub_0053,MER-INV-000939,2025-04-19,2025-04-19,2025-05-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000940,mer_cust_0051,mer_sub_0053,MER-INV-000940,2025-05-19,2025-05-19,2025-06-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000941,mer_cust_0051,mer_sub_0053,MER-INV-000941,2025-06-19,2025-06-19,2025-07-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000942,mer_cust_0051,mer_sub_0053,MER-INV-000942,2025-07-19,2025-07-19,2025-08-19,4213.44,0.00,4213.44,USD,0.00
mer_inv_000943,mer_cust_0052,mer_sub_0054,MER-INV-000943,2023-08-20,2023-08-20,2023-09-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000944,mer_cust_0052,mer_sub_0054,MER-INV-000944,2023-09-20,2023-09-20,2023-10-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000945,mer_cust_0052,mer_sub_0054,MER-INV-000945,2023-10-20,2023-10-20,2023-11-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000946,mer_cust_0052,mer_sub_0054,MER-INV-000946,2023-11-20,2023-11-20,2023-12-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000947,mer_cust_0052,mer_sub_0054,MER-INV-000947,2023-12-20,2023-12-20,2024-01-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000948,mer_cust_0052,mer_sub_0054,MER-INV-000948,2024-01-20,2024-01-20,2024-02-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000949,mer_cust_0052,mer_sub_0054,MER-INV-000949,2024-02-20,2024-02-20,2024-03-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000950,mer_cust_0052,mer_sub_0054,MER-INV-000950,2024-03-20,2024-03-20,2024-04-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000951,mer_cust_0052,mer_sub_0054,MER-INV-000951,2024-04-20,2024-04-20,2024-05-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000952,mer_cust_0052,mer_sub_0054,MER-INV-000952,2024-05-20,2024-05-20,2024-06-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000953,mer_cust_0052,mer_sub_0054,MER-INV-000953,2024-06-20,2024-06-20,2024-07-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000954,mer_cust_0052,mer_sub_0054,MER-INV-000954,2024-07-20,2024-07-20,2024-08-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000955,mer_cust_0052,mer_sub_0054,MER-INV-000955,2024-08-20,2024-08-20,2024-09-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000956,mer_cust_0052,mer_sub_0054,MER-INV-000956,2024-09-20,2024-09-20,2024-10-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000957,mer_cust_0052,mer_sub_0054,MER-INV-000957,2024-10-20,2024-10-20,2024-11-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000958,mer_cust_0052,mer_sub_0054,MER-INV-000958,2024-11-20,2024-11-20,2024-12-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000959,mer_cust_0052,mer_sub_0054,MER-INV-000959,2024-12-20,2024-12-20,2025-01-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000960,mer_cust_0052,mer_sub_0054,MER-INV-000960,2025-01-20,2025-01-20,2025-02-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000961,mer_cust_0052,mer_sub_0054,MER-INV-000961,2025-02-20,2025-02-20,2025-03-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000962,mer_cust_0052,mer_sub_0054,MER-INV-000962,2025-03-20,2025-03-20,2025-04-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000963,mer_cust_0052,mer_sub_0054,MER-INV-000963,2025-04-20,2025-04-20,2025-05-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000964,mer_cust_0052,mer_sub_0054,MER-INV-000964,2025-05-20,2025-05-20,2025-06-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000965,mer_cust_0052,mer_sub_0054,MER-INV-000965,2025-06-20,2025-06-20,2025-07-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000966,mer_cust_0052,mer_sub_0054,MER-INV-000966,2025-07-20,2025-07-20,2025-08-20,5631.36,0.00,5631.36,USD,0.00
mer_inv_000967,mer_cust_0053,mer_sub_0055,MER-INV-000967,2023-08-22,2023-08-22,2023-09-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000968,mer_cust_0053,mer_sub_0055,MER-INV-000968,2023-09-22,2023-09-22,2023-10-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000969,mer_cust_0053,mer_sub_0055,MER-INV-000969,2023-10-22,2023-10-22,2023-11-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000970,mer_cust_0053,mer_sub_0055,MER-INV-000970,2023-11-22,2023-11-22,2023-12-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000971,mer_cust_0053,mer_sub_0055,MER-INV-000971,2023-12-22,2023-12-22,2024-01-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000972,mer_cust_0053,mer_sub_0055,MER-INV-000972,2024-01-22,2024-01-22,2024-02-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000973,mer_cust_0053,mer_sub_0055,MER-INV-000973,2024-02-22,2024-02-22,2024-03-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000974,mer_cust_0053,mer_sub_0055,MER-INV-000974,2024-03-22,2024-03-22,2024-04-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000975,mer_cust_0053,mer_sub_0055,MER-INV-000975,2024-04-22,2024-04-22,2024-05-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000976,mer_cust_0053,mer_sub_0055,MER-INV-000976,2024-05-22,2024-05-22,2024-06-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000977,mer_cust_0053,mer_sub_0055,MER-INV-000977,2024-06-22,2024-06-22,2024-07-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000978,mer_cust_0053,mer_sub_0055,MER-INV-000978,2024-07-22,2024-07-22,2024-08-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000979,mer_cust_0053,mer_sub_0055,MER-INV-000979,2024-08-22,2024-08-22,2024-09-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000980,mer_cust_0053,mer_sub_0055,MER-INV-000980,2024-09-22,2024-09-22,2024-10-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000981,mer_cust_0053,mer_sub_0055,MER-INV-000981,2024-10-22,2024-10-22,2024-11-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000982,mer_cust_0053,mer_sub_0055,MER-INV-000982,2024-11-22,2024-11-22,2024-12-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000983,mer_cust_0053,mer_sub_0055,MER-INV-000983,2024-12-22,2024-12-22,2025-01-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000984,mer_cust_0053,mer_sub_0055,MER-INV-000984,2025-01-22,2025-01-22,2025-02-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000985,mer_cust_0053,mer_sub_0055,MER-INV-000985,2025-02-22,2025-02-22,2025-03-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000986,mer_cust_0053,mer_sub_0055,MER-INV-000986,2025-03-22,2025-03-22,2025-04-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000987,mer_cust_0053,mer_sub_0055,MER-INV-000987,2025-04-22,2025-04-22,2025-05-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000988,mer_cust_0053,mer_sub_0055,MER-INV-000988,2025-05-22,2025-05-22,2025-06-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000989,mer_cust_0053,mer_sub_0055,MER-INV-000989,2025-06-22,2025-06-22,2025-07-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000990,mer_cust_0053,mer_sub_0055,MER-INV-000990,2025-07-22,2025-07-22,2025-08-22,6576.64,0.00,6576.64,USD,0.00
mer_inv_000991,mer_cust_0054,mer_sub_0056,MER-INV-000991,2023-08-23,2023-08-23,2024-08-23,6344.80,0.00,6344.80,USD,0.00
mer_inv_000992,mer_cust_0054,mer_sub_0056,MER-INV-000992,2024-08-23,2024-08-23,2025-08-23,6344.80,0.00,6344.80,USD,0.00
mer_inv_000993,mer_cust_0055,mer_sub_0057,MER-INV-000993,2023-08-25,2023-08-25,2023-09-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_000994,mer_cust_0055,mer_sub_0057,MER-INV-000994,2023-09-25,2023-09-25,2023-10-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_000995,mer_cust_0055,mer_sub_0057,MER-INV-000995,2023-10-25,2023-10-25,2023-11-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_000996,mer_cust_0055,mer_sub_0057,MER-INV-000996,2023-11-25,2023-11-25,2023-12-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_000997,mer_cust_0055,mer_sub_0057,MER-INV-000997,2023-12-25,2023-12-25,2024-01-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_000998,mer_cust_0055,mer_sub_0057,MER-INV-000998,2024-01-25,2024-01-25,2024-02-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_000999,mer_cust_0055,mer_sub_0057,MER-INV-000999,2024-02-25,2024-02-25,2024-03-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001000,mer_cust_0055,mer_sub_0057,MER-INV-001000,2024-03-25,2024-03-25,2024-04-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001001,mer_cust_0055,mer_sub_0057,MER-INV-001001,2024-04-25,2024-04-25,2024-05-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001002,mer_cust_0055,mer_sub_0057,MER-INV-001002,2024-05-25,2024-05-25,2024-06-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001003,mer_cust_0055,mer_sub_0057,MER-INV-001003,2024-06-25,2024-06-25,2024-07-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001004,mer_cust_0055,mer_sub_0057,MER-INV-001004,2024-07-25,2024-07-25,2024-08-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001005,mer_cust_0055,mer_sub_0057,MER-INV-001005,2024-08-25,2024-08-25,2024-09-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001006,mer_cust_0055,mer_sub_0057,MER-INV-001006,2024-09-25,2024-09-25,2024-10-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001007,mer_cust_0055,mer_sub_0057,MER-INV-001007,2024-10-25,2024-10-25,2024-11-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001008,mer_cust_0055,mer_sub_0057,MER-INV-001008,2024-11-25,2024-11-25,2024-12-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001009,mer_cust_0055,mer_sub_0057,MER-INV-001009,2024-12-25,2024-12-25,2025-01-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001010,mer_cust_0055,mer_sub_0057,MER-INV-001010,2025-01-25,2025-01-25,2025-02-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001011,mer_cust_0055,mer_sub_0057,MER-INV-001011,2025-02-25,2025-02-25,2025-03-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001012,mer_cust_0055,mer_sub_0057,MER-INV-001012,2025-03-25,2025-03-25,2025-04-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001013,mer_cust_0055,mer_sub_0057,MER-INV-001013,2025-04-25,2025-04-25,2025-05-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001014,mer_cust_0055,mer_sub_0057,MER-INV-001014,2025-05-25,2025-05-25,2025-06-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001015,mer_cust_0055,mer_sub_0057,MER-INV-001015,2025-06-25,2025-06-25,2025-07-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001016,mer_cust_0055,mer_sub_0057,MER-INV-001016,2025-07-25,2025-07-25,2025-08-25,1630.72,0.00,1630.72,USD,0.00
mer_inv_001017,mer_cust_0056,mer_sub_0058,MER-INV-001017,2023-08-26,2023-08-26,2023-09-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001018,mer_cust_0056,mer_sub_0058,MER-INV-001018,2023-09-26,2023-09-26,2023-10-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001019,mer_cust_0056,mer_sub_0058,MER-INV-001019,2023-10-26,2023-10-26,2023-11-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001020,mer_cust_0056,mer_sub_0058,MER-INV-001020,2023-11-26,2023-11-26,2023-12-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001021,mer_cust_0056,mer_sub_0058,MER-INV-001021,2023-12-26,2023-12-26,2024-01-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001022,mer_cust_0056,mer_sub_0058,MER-INV-001022,2024-01-26,2024-01-26,2024-02-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001023,mer_cust_0056,mer_sub_0058,MER-INV-001023,2024-02-26,2024-02-26,2024-03-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001024,mer_cust_0056,mer_sub_0058,MER-INV-001024,2024-03-26,2024-03-26,2024-04-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001025,mer_cust_0056,mer_sub_0058,MER-INV-001025,2024-04-26,2024-04-26,2024-05-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001026,mer_cust_0056,mer_sub_0058,MER-INV-001026,2024-05-26,2024-05-26,2024-06-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001027,mer_cust_0056,mer_sub_0058,MER-INV-001027,2024-06-26,2024-06-26,2024-07-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001028,mer_cust_0056,mer_sub_0058,MER-INV-001028,2024-07-26,2024-07-26,2024-08-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001029,mer_cust_0056,mer_sub_0058,MER-INV-001029,2024-08-26,2024-08-26,2024-09-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001030,mer_cust_0056,mer_sub_0058,MER-INV-001030,2024-09-26,2024-09-26,2024-10-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001031,mer_cust_0056,mer_sub_0058,MER-INV-001031,2024-10-26,2024-10-26,2024-11-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001032,mer_cust_0056,mer_sub_0058,MER-INV-001032,2024-11-26,2024-11-26,2024-12-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001033,mer_cust_0056,mer_sub_0058,MER-INV-001033,2024-12-26,2024-12-26,2025-01-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001034,mer_cust_0056,mer_sub_0058,MER-INV-001034,2025-01-26,2025-01-26,2025-02-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001035,mer_cust_0056,mer_sub_0058,MER-INV-001035,2025-02-26,2025-02-26,2025-03-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001036,mer_cust_0056,mer_sub_0058,MER-INV-001036,2025-03-26,2025-03-26,2025-04-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001037,mer_cust_0056,mer_sub_0058,MER-INV-001037,2025-04-26,2025-04-26,2025-05-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001038,mer_cust_0056,mer_sub_0058,MER-INV-001038,2025-05-26,2025-05-26,2025-06-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001039,mer_cust_0056,mer_sub_0058,MER-INV-001039,2025-06-26,2025-06-26,2025-07-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001040,mer_cust_0056,mer_sub_0058,MER-INV-001040,2025-07-26,2025-07-26,2025-08-26,3979.36,0.00,3979.36,USD,0.00
mer_inv_001041,mer_cust_0057,mer_sub_0059,MER-INV-001041,2023-08-28,2023-08-28,2023-09-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001042,mer_cust_0057,mer_sub_0059,MER-INV-001042,2023-09-28,2023-09-28,2023-10-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001043,mer_cust_0057,mer_sub_0059,MER-INV-001043,2023-10-28,2023-10-28,2023-11-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001044,mer_cust_0057,mer_sub_0059,MER-INV-001044,2023-11-28,2023-11-28,2023-12-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001045,mer_cust_0057,mer_sub_0059,MER-INV-001045,2023-12-28,2023-12-28,2024-01-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001046,mer_cust_0057,mer_sub_0059,MER-INV-001046,2024-01-28,2024-01-28,2024-02-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001047,mer_cust_0057,mer_sub_0059,MER-INV-001047,2024-02-28,2024-02-28,2024-03-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001048,mer_cust_0057,mer_sub_0059,MER-INV-001048,2024-03-28,2024-03-28,2024-04-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001049,mer_cust_0057,mer_sub_0059,MER-INV-001049,2024-04-28,2024-04-28,2024-05-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001050,mer_cust_0057,mer_sub_0059,MER-INV-001050,2024-05-28,2024-05-28,2024-06-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001051,mer_cust_0057,mer_sub_0059,MER-INV-001051,2024-06-28,2024-06-28,2024-07-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001052,mer_cust_0057,mer_sub_0059,MER-INV-001052,2024-07-28,2024-07-28,2024-08-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001053,mer_cust_0057,mer_sub_0059,MER-INV-001053,2024-08-28,2024-08-28,2024-09-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001054,mer_cust_0057,mer_sub_0059,MER-INV-001054,2024-09-28,2024-09-28,2024-10-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001055,mer_cust_0057,mer_sub_0059,MER-INV-001055,2024-10-28,2024-10-28,2024-11-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001056,mer_cust_0057,mer_sub_0059,MER-INV-001056,2024-11-28,2024-11-28,2024-12-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001057,mer_cust_0057,mer_sub_0059,MER-INV-001057,2024-12-28,2024-12-28,2025-01-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001058,mer_cust_0057,mer_sub_0059,MER-INV-001058,2025-01-28,2025-01-28,2025-02-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001059,mer_cust_0057,mer_sub_0059,MER-INV-001059,2025-02-28,2025-02-28,2025-03-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001060,mer_cust_0057,mer_sub_0059,MER-INV-001060,2025-03-28,2025-03-28,2025-04-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001061,mer_cust_0057,mer_sub_0059,MER-INV-001061,2025-04-28,2025-04-28,2025-05-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001062,mer_cust_0057,mer_sub_0059,MER-INV-001062,2025-05-28,2025-05-28,2025-06-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001063,mer_cust_0057,mer_sub_0059,MER-INV-001063,2025-06-28,2025-06-28,2025-07-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001064,mer_cust_0057,mer_sub_0059,MER-INV-001064,2025-07-28,2025-07-28,2025-08-28,6100.64,0.00,6100.64,USD,0.00
mer_inv_001065,mer_cust_0058,mer_sub_0060,MER-INV-001065,2023-08-29,2023-08-29,2023-09-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001066,mer_cust_0058,mer_sub_0060,MER-INV-001066,2023-09-29,2023-09-29,2023-10-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001067,mer_cust_0058,mer_sub_0060,MER-INV-001067,2023-10-29,2023-10-29,2023-11-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001068,mer_cust_0058,mer_sub_0060,MER-INV-001068,2023-11-29,2023-11-29,2023-12-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001069,mer_cust_0058,mer_sub_0060,MER-INV-001069,2023-12-29,2023-12-29,2024-01-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001070,mer_cust_0058,mer_sub_0060,MER-INV-001070,2024-01-29,2024-01-29,2024-02-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001071,mer_cust_0058,mer_sub_0060,MER-INV-001071,2024-02-29,2024-02-29,2024-03-29,5754.56,0.00,5754.56,USD,0.00
mer_inv_001072,mer_cust_0058,mer_sub_0060,MER-INV-001072,2024-03-29,2024-03-29,2024-04-29,5754.56,0.00,5754.56,USD,0.00
