invoice_id,customer_id,subscription_id,invoice_number,invoice_date,period_start,period_end,subtotal,discount,total,currency,credit_amount
inv_000433,cust_0017,sub_0025,ACME-INV-000433,2024-08-12,2024-08-12,2024-09-12,882.00,0.00,882.00,USD,0.00
inv_000434,cust_0017,sub_0025,ACME-INV-000434,2024-09-12,2024-09-12,2024-10-12,882.00,0.00,882.00,USD,0.00
inv_000435,cust_0017,sub_0025,ACME-INV-000435,2024-10-12,2024-10-12,2024-11-12,882.00,0.00,882.00,USD,0.00
inv_000436,cust_0017,sub_0025,ACME-INV-000436,2024-11-12,2024-11-12,2024-12-12,882.00,0.00,882.00,USD,0.00
inv_000437,cust_0017,sub_0025,ACME-INV-000437,2024-12-12,2024-12-12,2025-01-12,882.00,0.00,882.00,USD,0.00
inv_000438,cust_0017,sub_0025,ACME-INV-000438,2025-01-12,2025-01-12,2025-02-12,882.00,0.00,882.00,USD,0.00
inv_000439,cust_0017,sub_0025,ACME-INV-000439,2025-02-12,2025-02-12,2025-03-12,882.00,0.00,882.00,USD,0.00
inv_000440,cust_0017,sub_0025,ACME-INV-000440,2025-03-12,2025-03-12,2025-04-12,882.00,0.00,882.00,USD,0.00
inv_000441,cust_0017,sub_0025,ACME-INV-000441,2025-04-12,2025-04-12,2025-05-12,882.00,0.00,882.00,USD,0.00
inv_000442,cust_0017,sub_0025,ACME-INV-000442,2025-05-12,2025-05-12,2025-06-12,882.00,0.00,882.00,USD,0.00
inv_000443,cust_0018,sub_0026,ACME-INV-000443,2023-07-11,2023-07-11,2024-07-11,967.73,96.77,870.96,USD,0.00
inv_000444,cust_0018,sub_0026,ACME-INV-000444,2024-07-11,2024-07-11,2025-07-11,967.73,96.77,870.96,USD,0.00
inv_000445,cust_0018,sub_0027,ACME-INV-000445,2023-07-13,2023-07-13,2023-08-13,1750.68,175.07,1575.61,USD,0.00
inv_000446,cust_0018,sub_0027,ACME-INV-000446,2023-08-13,2023-08-13,2023-09-13,1750.68,175.07,1575.61,USD,0.00
inv_000447,cust_0018,sub_0027,ACME-INV-000447,2023-09-13,2023-09-13,2023-10-13,1750.68,175.07,1575.61,USD,0.00
inv_000448,cust_0018,sub_0027,ACME-INV-000448,2023-10-13,2023-10-13,2023-11-13,1750.68,175.07,1575.61,USD,0.00
inv_000449,cust_0018,sub_0027,ACME-INV-000449,2023-11-13,2023-11-13,2023-12-13,1750.68,175.07,1575.61,USD,0.00
inv_000450,cust_0018,sub_0027,ACME-INV-000450,2023-12-13,2023-12-13,2024-01-13,1750.68,175.07,1575.61,USD,0.00
inv_000451,cust_0018,sub_0027,ACME-INV-000451,2024-01-13,2024-01-13,2024-02-13,1750.68,175.07,1575.61,USD,0.00
inv_000452,cust_0018,sub_0027,ACME-INV-000452,2024-02-13,2024-02-13,2024-03-13,1750.68,175.07,1575.61,USD,0.00
inv_000453,cust_0018,sub_0027,ACME-INV-000453,2024-03-13,2024-03-13,2024-04-13,1750.68,175.07,1575.61,USD,0.00
inv_000454,cust_0018,sub_0027,ACME-INV-000454,2024-04-13,2024-04-13,2024-05-13,1750.68,175.07,1575.61,USD,0.00
inv_000455,cust_0018,sub_0027,ACME-INV-000455,2024-05-13,2024-05-13,2024-06-13,1750.68,175.07,1575.61,USD,0.00
inv_000456,cust_0018,sub_0027,ACME-INV-000456,2024-06-13,2024-06-13,2024-07-13,1750.68,175.07,1575.61,USD,0.00
inv_000457,cust_0018,sub_0027,ACME-INV-000457,2024-07-13,2024-07-13,2024-08-13,1750.68,175.07,1575.61,USD,0.00
inv_000458,cust_0018,sub_0027,ACME-INV-000458,2024-08-13,2024-08-13,2024-09-13,1750.68,175.07,1575.61,USD,0.00
inv_000459,cust_0018,sub_0027,ACME-INV-000459,2024-09-13,2024-09-13,2024-10-13,1750.68,175.07,1575.61,USD,0.00
inv_000460,cust_0018,sub_0027,ACME-INV-000460,2024-10-13,2024-10-13,2024-11-13,1750.68,175.07,1575.61,USD,0.00
inv_000461,cust_0018,sub_0027,ACME-INV-000461,2024-11-13,2024-11-13,2024-12-13,1750.68,175.07,1575.61,USD,0.00
inv_000462,cust_0018,sub_0027,ACME-INV-000462,2024-12-13,2024-12-13,2025-01-13,1750.68,175.07,1575.61,USD,0.00
inv_000463,cust_0018,sub_0027,ACME-INV-000463,2025-01-13,2025-01-13,2025-02-13,1750.68,175.07,1575.61,USD,0.00
inv_000464,cust_0018,sub_0027,ACME-INV-000464,2025-02-13,2025-02-13,2025-03-13,1750.68,175.07,1575.61,USD,0.00
inv_000465,cust_0018,sub_0027,ACME-INV-000465,2025-03-13,2025-03-13,2025-04-13,1750.68,175.07,1575.61,USD,0.00
inv_000466,cust_0018,sub_0027,ACME-INV-000466,2025-04-13,2025-04-13,2025-05-13,1750.68,175.07,1575.61,USD,0.00
inv_000467,cust_0018,sub_0027,ACME-INV-000467,2025-05-13,2025-05-13,2025-06-13,1750.68,175.07,1575.61,USD,0.00
inv_000468,cust_0019,sub_0028,ACME-INV-000468,2023-07-14,2023-07-14,2023-08-14,3510.18,351.02,3159.16,USD,0.00
inv_000469,cust_0019,sub_0028,ACME-INV-000469,2023-08-14,2023-08-14,2023-09-14,3510.18,351.02,3159.16,USD,0.00
inv_000470,cust_0019,sub_0028,ACME-INV-000470,2023-09-14,2023-09-14,2023-10-14,3510.18,351.02,3159.16,USD,0.00
inv_000471,cust_0019,sub_0028,ACME-INV-000471,2023-10-14,2023-10-14,2023-11-14,3510.18,351.02,3159.16,USD,0.00
inv_000472,cust_0019,sub_0028,ACME-INV-000472,2023-11-14,2023-11-14,2023-12-14,3510.18,351.02,3159.16,USD,0.00
inv_000473,cust_0019,sub_0028,ACME-INV-000473,2023-12-14,2023-12-14,2024-01-14,3510.18,351.02,3159.16,USD,0.00
inv_000474,cust_0019,sub_0028,ACME-INV-000474,2024-01-14,2024-01-14,2024-02-14,3510.18,351.02,3159.16,USD,0.00
inv_000475,cust_0019,sub_0028,ACME-INV-000475,2024-02-14,2024-02-14,2024-03-14,3510.18,351.02,3159.16,USD,0.00
inv_000476,cust_0019,sub_0028,ACME-INV-000476,2024-03-14,2024-03-14,2024-04-14,3510.18,351.02,3159.16,USD,0.00
inv_000477,cust_0019,sub_0028,ACME-INV-000477,2024-04-14,2024-04-14,2024-05-14,3510.18,351.02,3159.16,USD,0.00
inv_000478,cust_0019,sub_0028,ACME-INV-000478,2024-05-14,2024-05-14,2024-06-14,3510.18,351.02,3159.16,USD,0.00
inv_000479,cust_0019,sub_0028,ACME-INV-000479,2024-06-14,2024-06-14,2024-07-14,3510.18,351.02,3159.16,USD,0.00
inv_000480,cust_0019,sub_0028,ACME-INV-000480,2024-07-14,2024-07-14,2024-08-14,3510.18,351.02,3159.16,USD,0.00
inv_000481,cust_0019,sub_0028,ACME-INV-000481,2024-08-14,2024-08-14,2024-09-14,3510.18,351.02,3159.16,USD,0.00
inv_000482,cust_0019,sub_0028,ACME-INV-000482,2024-09-14,2024-09-14,2024-10-14,3510.18,351.02,3159.16,USD,0.00
inv_000483,cust_0019,sub_0028,ACME-INV-000483,2024-10-14,2024-10-14,2024-11-14,3510.18,351.02,3159.16,USD,0.00
inv_000484,cust_0019,sub_0028,ACME-INV-000484,2024-11-14,2024-11-14,2024-12-14,3510.18,351.02,3159.16,USD,0.00
inv_000485,cust_0019,sub_0028,ACME-INV-000485,2024-12-14,2024-12-14,2025-01-14,3510.18,351.02,3159.16,USD,0.00
inv_000486,cust_0019,sub_0028,ACME-INV-000486,2025-01-14,2025-01-14,2025-02-14,3510.18,351.02,3159.16,USD,0.00
inv_000487,cust_0019,sub_0028,ACME-INV-000487,2025-02-14,2025-02-14,2025-03-14,3510.18,351.02,3159.16,USD,0.00
inv_000488,cust_0019,sub_0028,ACME-INV-000488,2025-03-14,2025-03-14,2025-04-14,3510.18,351.02,3159.16,USD,0.00
inv_000489,cust_0019,sub_0028,ACME-INV-000489,2025-04-14,2025-04-14,2025-05-14,3510.18,351.02,3159.16,USD,0.00
inv_000490,cust_0019,sub_0028,ACME-INV-000490,2025-05-14,2025-05-14,2025-06-14,3510.18,351.02,3159.16,USD,0.00
inv_000491,cust_0019,sub_0029,ACME-INV-000491,2023-07-16,2023-07-16,2023-08-16,13665.40,1366.54,12298.86,USD,0.00
inv_000492,cust_0019,sub_0029,ACME-INV-000492,2023-08-16,2023-08-16,2023-09-16,13665.40,1366.54,12298.86,USD,0.00
inv_000493,cust_0019,sub_0029,ACME-INV-000493,2023-09-16,2023-09-16,2023-10-16,13665.40,1366.54,12298.86,USD,0.00
inv_000494,cust_0019,sub_0029,ACME-INV-000494,2023-10-16,2023-10-16,2023-11-16,13665.40,1366.54,12298.86,USD,0.00
inv_000495,cust_0019,sub_0029,ACME-INV-000495,2023-11-16,2023-11-16,2023-12-16,13665.40,1366.54,12298.86,USD,0.00
inv_000496,cust_0019,sub_0029,ACME-INV-000496,2023-12-16,2023-12-16,2024-01-16,13665.40,1366.54,12298.86,USD,0.00
inv_000497,cust_0019,sub_0029,ACME-INV-000497,2024-01-16,2024-01-16,2024-02-16,13665.40,1366.54,12298.86,USD,0.00
inv_000498,cust_0019,sub_0029,ACME-INV-000498,2024-02-16,2024-02-16,2024-03-16,13665.40,1366.54,12298.86,USD,0.00
inv_000499,cust_0019,sub_0029,ACME-INV-000499,2024-03-16,2024-03-16,2024-04-16,13665.40,1366.54,12298.86,USD,0.00
inv_000500,cust_0019,sub_0029,ACME-INV-000500,2024-04-16,2024-04-16,2024-05-16,13665.40,1366.54,12298.86,USD,0.00
inv_000501,cust_0019,sub_0029,ACME-INV-000501,2024-05-16,2024-05-16,2024-06-16,13665.40,1366.54,12298.86,USD,0.00
inv_000502,cust_0019,sub_0029,ACME-INV-000502,2024-06-16,2024-06-16,2024-07-16,13665.40,1366.54,12298.86,USD,0.00
inv_000503,cust_0019,sub_0029,ACME-INV-000503,2024-07-16,2024-07-16,2024-08-16,13665.40,1366.54,12298.86,USD,0.00
inv_000504,cust_0019,sub_0029,ACME-INV-000504,2024-08-16,2024-08-16,2024-09-16,13665.40,1366.54,12298.86,USD,0.00
inv_000505,cust_0019,sub_0029,ACME-INV-000505,2024-09-16,2024-09-16,2024-10-16,13665.40,1366.54,12298.86,USD,0.00
inv_000506,cust_0019,sub_0029,ACME-INV-000506,2024-10-16,2024-10-16,2024-11-16,13665.40,1366.54,12298.86,USD,0.00
inv_000507,cust_0019,sub_0029,ACME-INV-000507,2024-11-16,2024-11-16,2024-12-16,13665.40,1366.54,12298.86,USD,0.00
inv_000508,cust_0019,sub_0029,ACME-INV-000508,2024-12-16,2024-12-16,2025-01-16,13665.40,1366.54,12298.86,USD,0.00
inv_000509,cust_0019,sub_0029,ACME-INV-000509,2025-01-16,2025-01-16,2025-02-16,13665.40,1366.54,12298.86,USD,0.00
inv_000510,cust_0019,sub_0029,ACME-INV-000510,2025-02-16,2025-02-16,2025-03-16,13665.40,1366.54,12298.86,USD,0.00
inv_000511,cust_0019,sub_0029,ACME-INV-000511,2025-03-16,2025-03-16,2025-04-16,13665.40,1366.54,12298.86,USD,0.00
inv_000512,cust_0019,sub_0029,ACME-INV-000512,2025-04-16,2025-04-16,2025-05-16,13665.40,1366.54,12298.86,USD,0.00
inv_000513,cust_0019,sub_0029,ACME-INV-000513,2025-05-16,2025-05-16,2025-06-16,13665.40,1366.54,12298.86,USD,0.00
inv_000514,cust_0020,sub_0030,ACME-INV-000514,2023-07-18,2023-07-18,2023-08-18,23436.48,2343.65,21092.83,USD,0.00
inv_000515,cust_0020,sub_0030,ACME-INV-000515,2023-08-18,2023-08-18,2023-09-18,23436.48,2343.65,21092.83,USD,0.00
inv_000516,cust_0020,sub_0030,ACME-INV-000516,2023-09-18,2023-09-18,2023-10-18,23436.48,2343.65,21092.83,USD,0.00
inv_000517,cust_0020,sub_0030,ACME-INV-000517,2023-10-18,2023-10-18,2023-11-18,23436.48,2343.65,21092.83,USD,0.00
inv_000518,cust_0020,sub_0030,ACME-INV-000518,2023-11-18,2023-11-18,2023-12-18,23436.48,2343.65,21092.83,USD,0.00
inv_000519,cust_0020,sub_0030,ACME-INV-000519,2023-12-18,2023-12-18,2024-01-18,23436.48,2343.65,21092.83,USD,0.00
inv_000520,cust_0020,sub_0030,ACME-INV-000520,2024-01-18,2024-01-18,2024-02-18,23436.48,2343.65,21092.83,USD,0.00
inv_000521,cust_0020,sub_0030,ACME-INV-000521,2024-02-18,2024-02-18,2024-03-18,23436.48,2343.65,21092.83,USD,0.00
inv_000522,cust_0020,sub_0030,ACME-INV-000522,2024-03-18,2024-03-18,2024-04-18,23436.48,2343.65,21092.83,USD,0.00
inv_000523,cust_0020,sub_0030,ACME-INV-000523,2024-04-18,2024-04-18,2024-05-18,23436.48,2343.65,21092.83,USD,0.00
inv_000524,cust_0020,sub_0030,ACME-INV-000524,2024-05-18,2024-05-18,2024-06-18,23436.48,2343.65,21092.83,USD,0.00
inv_000525,cust_0020,sub_0030,ACME-INV-000525,2024-06-18,2024-06-18,2024-07-18,23436.48,2343.65,21092.83,USD,0.00
inv_000526,cust_0020,sub_0030,ACME-INV-000526,2024-07-18,2024-07-18,2024-08-18,23436.48,2343.65,21092.83,USD,0.00
inv_000527,cust_0020,sub_0030,ACME-INV-000527,2024-08-18,2024-08-18,2024-09-18,23436.48,2343.65,21092.83,USD,0.00
inv_000528,cust_0020,sub_0030,ACME-INV-000528,2024-09-18,2024-09-18,2024-10-18,23436.48,2343.65,21092.83,USD,0.00
inv_000529,cust_0020,sub_0030,ACME-INV-000529,2024-10-18,2024-10-18,2024-11-18,23436.48,2343.65,21092.83,USD,0.00
inv_000530,cust_0020,sub_0030,ACME-INV-000530,2024-11-18,2024-11-18,2024-12-18,23436.48,2343.65,21092.83,USD,0.00
inv_000531,cust_0020,sub_0030,ACME-INV-000531,2024-12-18,2024-12-18,2025-01-18,23436.48,2343.65,21092.83,USD,0.00
inv_000532,cust_0020,sub_0030,ACME-INV-000532,2025-01-18,2025-01-18,2025-02-18,23436.48,2343.65,21092.83,USD,0.00
inv_000533,cust_0020,sub_0030,ACME-INV-000533,2025-02-18,2025-02-18,2025-03-18,23436.48,2343.65,21092.83,USD,0.00
inv_000534,cust_0020,sub_0030,ACME-INV-000534,2025-03-18,2025-03-18,2025-04-18,23436.48,2343.65,21092.83,USD,0.00
inv_000535,cust_0020,sub_0030,ACME-INV-000535,2025-04-18,2025-04-18,2025-05-18,23436.48,2343.65,21092.83,USD,0.00
inv_000536,cust_0020,sub_0030,ACME-INV-000536,2025-05-18,2025-05-18,2025-06-18,23436.48,2343.65,21092.83,USD,0.00
inv_000537,cust_0020,sub_0031,ACME-INV-000537,2023-10-29,2023-10-29,2024-10-29,6705.72,0.00,6705.72,USD,0.00
inv_000538,cust_0020,sub_0031,ACME-INV-000538,2024-10-29,2024-10-29,2025-10-29,6705.72,0.00,6705.72,USD,0.00
inv_000539,cust_0021,sub_0032,ACME-INV-000539,2023-11-03,2023-11-03,2023-12-03,1228.50,0.00,1228.50,USD,0.00
inv_000540,cust_0021,sub_0032,ACME-INV-000540,2023-12-03,2023-12-03,2024-01-03,1228.50,0.00,1228.50,USD,0.00
inv_000541,cust_0021,sub_0032,ACME-INV-000541,2024-01-03,2024-01-03,2024-02-03,1228.50,0.00,1228.50,USD,0.00
inv_000542,cust_0021,sub_0032,ACME-INV-000542,2024-02-03,2024-02-03,2024-03-03,1228.50,0.00,1228.50,USD,0.00
inv_000543,cust_0021,sub_0032,ACME-INV-000543,2024-03-03,2024-03-03,2024-04-03,1228.50,0.00,1228.50,USD,0.00
inv_000544,cust_0021,sub_0032,ACME-INV-000544,2024-04-03,2024-04-03,2024-05-03,1228.50,0.00,1228.50,USD,0.00
inv_000545,cust_0021,sub_0032,ACME-INV-000545,2024-05-03,2024-05-03,2024-06-03,1228.50,0.00,1228.50,USD,0.00
inv_000546,cust_0021,sub_0032,ACME-INV-000546,2024-06-03,2024-06-03,2024-07-03,1228.50,0.00,1228.50,USD,0.00
inv_000547,cust_0021,sub_0032,ACME-INV-000547,2024-07-03,2024-07-03,2024-08-03,1228.50,0.00,1228.50,USD,0.00
inv_000548,cust_0021,sub_0032,ACME-INV-000548,2024-08-03,2024-08-03,2024-09-03,1228.50,0.00,1228.50,USD,0.00
inv_000549,cust_0021,sub_0032,ACME-INV-000549,2024-09-03,2024-09-03,2024-10-03,1228.50,0.00,1228.50,USD,0.00
inv_000550,cust_0021,sub_0032,ACME-INV-000550,2024-10-03,2024-10-03,2024-11-03,1228.50,0.00,1228.50,USD,0.00
inv_000551,cust_0021,sub_0032,ACME-INV-000551,2024-11-03,2024-11-03,2024-12-03,1228.50,0.00,1228.50,USD,0.00
inv_000552,cust_0021,sub_0032,ACME-INV-000552,2024-12-03,2024-12-03,2025-01-03,1228.50,0.00,1228.50,USD,0.00
inv_000553,cust_0021,sub_0032,ACME-INV-000553,2025-01-03,2025-01-03,2025-02-03,1228.50,0.00,1228.50,USD,0.00
inv_000554,cust_0021,sub_0032,ACME-INV-000554,2025-02-03,2025-02-03,2025-03-03,1228.50,0.00,1228.50,USD,0.00
inv_000555,cust_0021,sub_0032,ACME-INV-000555,2025-03-03,2025-03-03,2025-04-03,1228.50,0.00,1228.50,USD,0.00
inv_000556,cust_0021,sub_0032,ACME-INV-000556,2025-04-03,2025-04-03,2025-05-03,1228.50,0.00,1228.50,USD,0.00
inv_000557,cust_0021,sub_0032,ACME-INV-000557,2025-05-03,2025-05-03,2025-06-03,1228.50,0.00,1228.50,USD,0.00
inv_000558,cust_0021,sub_0033,ACME-INV-000558,2023-11-08,2023-11-08,2023-12-08,4473.96,0.00,4473.96,USD,0.00
inv_000559,cust_0021,sub_0033,ACME-INV-000559,2023-12-08,2023-12-08,2024-01-08,4473.96,0.00,4473.96,USD,0.00
inv_000560,cust_0021,sub_0033,ACME-INV-000560,2024-01-08,2024-01-08,2024-02-08,4473.96,0.00,4473.96,USD,0.00
inv_000561,cust_0021,sub_0033,ACME-INV-000561,2024-02-08,2024-02-08,2024-03-08,4473.96,0.00,4473.96,USD,0.00
inv_000562,cust_0021,sub_0033,ACME-INV-000562,2024-03-08,2024-03-08,2024-04-08,4473.96,0.00,4473.96,USD,0.00
inv_000563,cust_0021,sub_0033,ACME-INV-000563,2024-04-08,2024-04-08,2024-05-08,4473.96,0.00,4473.96,USD,0.00
inv_000564,cust_0021,sub_0033,ACME-INV-000564,2024-05-08,2024-05-08,2024-06-08,4473.96,0.00,4473.96,USD,0.00
inv_000565,cust_0021,sub_0033,ACME-INV-000565,2024-06-08,2024-06-08,2024-07-08,4473.96,0.00,4473.96,USD,0.00
inv_000566,cust_0021,sub_0033,ACME-INV-000566,2024-07-08,2024-07-08,2024-08-08,4473.96,0.00,4473.96,USD,0.00
inv_000567,cust_0021,sub_0033,ACME-INV-000567,2024-08-08,2024-08-08,2024-09-08,4473.96,0.00,4473.96,USD,0.00
inv_000568,cust_0021,sub_0033,ACME-INV-000568,2024-09-08,2024-09-08,2024-10-08,4473.96,0.00,4473.96,USD,0.00
inv_000569,cust_0021,sub_0033,ACME-INV-000569,2024-10-08,2024-10-08,2024-11-08,4473.96,0.00,4473.96,USD,0.00
inv_000570,cust_0021,sub_0033,ACME-INV-000570,2024-11-08,2024-11-08,2024-12-08,4473.96,0.00,4473.96,USD,0.00
inv_000571,cust_0021,sub_0033,ACME-INV-000571,2024-12-08,2024-12-08,2025-01-08,4473.96,0.00,4473.96,USD,0.00
inv_000572,cust_0021,sub_0033,ACME-INV-000572,2025-01-08,2025-01-08,2025-02-08,4473.96,0.00,4473.96,USD,0.00
inv_000573,cust_0021,sub_0033,ACME-INV-000573,2025-02-08,2025-02-08,2025-03-08,4473.96,0.00,4473.96,USD,0.00
inv_000574,cust_0021,sub_0033,ACME-INV-000574,2025-03-08,2025-03-08,2025-04-08,4473.96,0.00,4473.96,USD,0.00
inv_000575,cust_0021,sub_0033,ACME-INV-000575,2025-04-08,2025-04-08,2025-05-08,4473.96,0.00,4473.96,USD,0.00
inv_000576,cust_0021,sub_0033,ACME-INV-000576,2025-05-08,2025-05-08,2025-06-08,4473.96,0.00,4473.96,USD,0.00
inv_000577,cust_0022,sub_0034,ACME-INV-000577,2023-11-13,2023-11-13,2023-12-13,7350.84,0.00,7350.84,USD,0.00
inv_000578,cust_0022,sub_0034,ACME-INV-000578,2023-12-13,2023-12-13,2024-01-13,7350.84,0.00,7350.84,USD,0.00
inv_000579,cust_0022,sub_0034,ACME-INV-000579,2024-01-13,2024-01-13,2024-02-13,7350.84,0.00,7350.84,USD,0.00
inv_000580,cust_0022,sub_0034,ACME-INV-000580,2024-02-13,2024-02-13,2024-03-13,7350.84,0.00,7350.84,USD,0.00
inv_000581,cust_0022,sub_0034,ACME-INV-000581,2024-03-13,2024-03-13,2024-04-13,7350.84,0.00,7350.84,USD,0.00
inv_000582,cust_0022,sub_0034,ACME-INV-000582,2024-04-13,2024-04-13,2024-05-13,7350.84,0.00,7350.84,USD,0.00
inv_000583,cust_0022,sub_0034,ACME-INV-000583,2024-05-13,2024-05-13,2024-06-13,7350.84,0.00,7350.84,USD,0.00
inv_000584,cust_0022,sub_0034,ACME-INV-000584,2024-06-13,2024-06-13,2024-07-13,7350.84,0.00,7350.84,USD,0.00
inv_000585,cust_0022,sub_0034,ACME-INV-000585,2024-07-13,2024-07-13,2024-08-13,7350.84,0.00,7350.84,USD,0.00
inv_000586,cust_0022,sub_0034,ACME-INV-000586,2024-08-13,2024-08-13,2024-09-13,7350.84,0.00,7350.84,USD,0.00
inv_000587,cust_0022,sub_0034,ACME-INV-000587,2024-09-13,2024-09-13,2024-10-13,7350.84,0.00,7350.84,USD,0.00
inv_000588,cust_0022,sub_0034,ACME-INV-000588,2024-10-13,2024-10-13,2024-11-13,7350.84,0.00,7350.84,USD,0.00
inv_000589,cust_0022,sub_0034,ACME-INV-000589,2024-11-13,2024-11-13,2024-12-13,7350.84,0.00,7350.84,USD,0.00
inv_000590,cust_0022,sub_0034,ACME-INV-000590,2024-12-13,2024-12-13,2025-01-13,7350.84,0.00,7350.84,USD,0.00
inv_000591,cust_0022,sub_0034,ACME-INV-000591,2025-01-13,2025-01-13,2025-02-13,7350.84,0.00,7350.84,USD,0.00
inv_000592,cust_0022,sub_0034,ACME-INV-000592,2025-02-13,2025-02-13,2025-03-13,7350.84,0.00,7350.84,USD,0.00
inv_000593,cust_0022,sub_0034,ACME-INV-000593,2025-03-13,2025-03-13,2025-04-13,7350.84,0.00,7350.84,USD,0.00
inv_000594,cust_0022,sub_0034,ACME-INV-000594,2025-04-13,2025-04-13,2025-05-13,7350.84,0.00,7350.84,USD,0.00
inv_000595,cust_0022,sub_0034,ACME-INV-000595,2025-05-13,2025-05-13,2025-06-13,7350.84,0.00,7350.84,USD,0.00
inv_000596,cust_0023,sub_0035,ACME-INV-000596,2023-11-18,2023-11-18,2023-12-18,16205.52,0.00,16205.52,USD,0.00
inv_000597,cust_0023,sub_0035,ACME-INV-000597,2023-12-18,2023-12-18,2024-01-18,16205.52,0.00,16205.52,USD,0.00
inv_000598,cust_0023,sub_0035,ACME-INV-000598,2024-01-18,2024-01-18,2024-02-18,16205.52,0.00,16205.52,USD,0.00
inv_000599,cust_0023,sub_0035,ACME-INV-000599,2024-02-18,2024-02-18,2024-03-18,16205.52,0.00,16205.52,USD,0.00
inv_000600,cust_0023,sub_0035,ACME-INV-000600,2024-03-18,2024-03-18,2024-04-18,16205.52,0.00,16205.52,USD,0.00
inv_000601,cust_0023,sub_0035,ACME-INV-000601,2024-04-18,2024-04-18,2024-05-18,16205.52,0.00,16205.52,USD,0.00
inv_000602,cust_0023,sub_0035,ACME-INV-000602,2024-05-18,2024-05-18,2024-06-18,16205.52,0.00,16205.52,USD,0.00
inv_000603,cust_0023,sub_0035,ACME-INV-000603,2024-06-18,2024-06-18,2024-07-18,16205.52,0.00,16205.52,USD,0.00
inv_000604,cust_0023,sub_0035,ACME-INV-000604,2024-07-18,2024-07-18,2024-08-18,16205.52,0.00,16205.52,USD,0.00
inv_000605,cust_0023,sub_0035,ACME-INV-000605,2024-08-18,2024-08-18,2024-09-18,16205.52,0.00,16205.52,USD,0.00
inv_000606,cust_0023,sub_0035,ACME-INV-000606,2024-09-18,2024-09-18,2024-10-18,16205.52,0.00,16205.52,USD,0.00
inv_000607,cust_0023,sub_0035,ACME-INV-000607,2024-10-18,2024-10-18,2024-11-18,16205.52,0.00,16205.52,USD,0.00
inv_000608,cust_0023,sub_0035,ACME-INV-000608,2024-11-18,2024-11-18,2024-12-18,16205.52,0.00,16205.52,USD,0.00
inv_000609,cust_0023,sub_0035,ACME-INV-000609,2024-12-18,2024-12-18,2025-01-18,16205.52,0.00,16205.52,USD,0.00
inv_000610,cust_0023,sub_0035,ACME-INV-000610,2025-01-18,2025-01-18,2025-02-18,16205.52,0.00,16205.52,USD,0.00
inv_000611,cust_0023,sub_0035,ACME-INV-000611,2025-02-18,2025-02-18,2025-03-18,16205.52,0.00,16205.52,USD,0.00
inv_000612,cust_0023,sub_0035,ACME-INV-000612,2025-03-18,2025-03-18,2025-04-18,16205.52,0.00,16205.52,USD,0.00
inv_000613,cust_0023,sub_0035,ACME-INV-000613,2025-04-18,2025-04-18,2025-05-18,16205.52,0.00,16205.52,USD,0.00
inv_000614,cust_0023,sub_0035,ACME-INV-000614,2025-05-18,2025-05-18,2025-06-18,16205.52,0.00,16205.52,USD,0.00
inv_000615,cust_0024,sub_0036,ACME-INV-000615,2023-11-23,2023-11-23,2024-11-23,30674.31,0.00,30674.31,USD,0.00
inv_000616,cust_0024,sub_0036,ACME-INV-000616,2024-11-23,2024-11-23,2025-11-23,30674.31,0.00,30674.31,USD,0.00
inv_000617,cust_0024,sub_0037,ACME-INV-000617,2023-11-28,2023-11-28,2023-12-28,991.80,0.00,991.80,USD,0.00
inv_000618,cust_0024,sub_0037,ACME-INV-000618,2023-12-28,2023-12-28,2024-01-28,991.80,0.00,991.80,USD,0.00
inv_000619,cust_0024,sub_0037,ACME-INV-000619,2024-01-28,2024-01-28,2024-02-28,991.80,0.00,991.80,USD,0.00
inv_000620,cust_0024,sub_0037,ACME-INV-000620,2024-02-28,2024-02-28,2024-03-28,991.80,0.00,991.80,USD,0.00
inv_000621,cust_0024,sub_0037,ACME-INV-000621,2024-03-28,2024-03-28,2024-04-28,991.80,0.00,991.80,USD,0.00
inv_000622,cust_0024,sub_0037,ACME-INV-000622,2024-04-28,2024-04-28,2024-05-28,991.80,0.00,991.80,USD,0.00
inv_000623,cust_0024,sub_0037,ACME-INV-000623,2024-05-28,2024-05-28,2024-06-28,991.80,0.00,991.80,USD,0.00
inv_000624,cust_0024,sub_0037,ACME-INV-000624,2024-06-28,2024-06-28,2024-07-28,991.80,0.00,991.80,USD,0.00
inv_000625,cust_0024,sub_0037,ACME-INV-000625,2024-07-28,2024-07-28,2024-08-28,991.80,0.00,991.80,USD,0.00
inv_000626,cust_0024,sub_0037,ACME-INV-000626,2024-08-28,2024-08-28,2024-09-28,991.80,0.00,991.80,USD,0.00
inv_000627,cust_0024,sub_0037,ACME-INV-000627,2024-09-28,2024-09-28,2024-10-28,991.80,0.00,991.80,USD,0.00
inv_000628,cust_0024,sub_0037,ACME-INV-000628,2024-10-28,2024-10-28,2024-11-28,991.80,0.00,991.80,USD,0.00
inv_000629,cust_0024,sub_0037,ACME-INV-000629,2024-11-28,2024-11-28,2024-12-28,991.80,0.00,991.80,USD,0.00
inv_000630,cust_0024,sub_0037,ACME-INV-000630,2024-12-28,2024-12-28,2025-01-28,991.80,0.00,991.80,USD,0.00
inv_000631,cust_0024,sub_0037,ACME-INV-000631,2025-01-28,2025-01-28,2025-02-28,991.80,0.00,991.80,USD,0.00
