line_item_id,invoice_id,customer_id,subscription_id,product_id,sku,quantity,unit_price,extended_price,billing_interval,line_item_date,currency,is_manual_override
li_0000939,inv_000939,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-01-27,USD,false
li_0000940,inv_000940,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-02-27,USD,false
li_0000941,inv_000941,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-03-27,USD,false
li_0000942,inv_000942,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-04-27,USD,false
li_0000943,inv_000943,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-05-27,USD,false
li_0000944,inv_000944,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-06-27,USD,false
li_0000945,inv_000945,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-07-27,USD,false
li_0000946,inv_000946,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-08-27,USD,false
li_0000947,inv_000947,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-09-27,USD,false
li_0000948,inv_000948,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-10-27,USD,false
li_0000949,inv_000949,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-11-27,USD,false
li_0000950,inv_000950,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2024-12-27,USD,false
li_0000951,inv_000951,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2025-01-27,USD,false
li_0000952,inv_000952,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2025-02-27,USD,false
li_0000953,inv_000953,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2025-03-27,USD,false
li_0000954,inv_000954,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2025-04-27,USD,false
li_0000955,inv_000955,cust_0034,sub_0055,prod_starter_mo,SKU-STARTER,7,56.35,394.45,monthly,2025-05-27,USD,false
li_0000956,inv_000956,cust_0035,sub_0056,prod_growth_yr,SKU-GROWTH,2,1138.50,2277.00,annual,2023-08-29,USD,false
li_0000957,inv_000957,cust_0035,sub_0056,prod_growth_yr,SKU-GROWTH,2,1138.50,2277.00,annual,2024-08-29,USD,false
li_0000958,inv_000958,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2023-08-30,USD,false
li_0000959,inv_000959,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2023-09-30,USD,false
li_0000960,inv_000960,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2023-10-30,USD,false
li_0000961,inv_000961,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2023-11-30,USD,false
li_0000962,inv_000962,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2023-12-30,USD,false
li_0000963,inv_000963,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-01-30,USD,false
li_0000964,inv_000964,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-02-29,USD,false
li_0000965,inv_000965,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-03-29,USD,false
li_0000966,inv_000966,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-04-29,USD,false
li_0000967,inv_000967,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-05-29,USD,false
li_0000968,inv_000968,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-06-29,USD,false
li_0000969,inv_000969,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-07-29,USD,false
li_0000970,inv_000970,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-08-29,USD,false
li_0000971,inv_000971,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-09-29,USD,false
li_0000972,inv_000972,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-10-29,USD,false
li_0000973,inv_000973,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-11-29,USD,false
li_0000974,inv_000974,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2024-12-29,USD,false
li_0000975,inv_000975,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2025-01-29,USD,false
li_0000976,inv_000976,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2025-02-28,USD,false
li_0000977,inv_000977,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2025-03-28,USD,false
li_0000978,inv_000978,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2025-04-28,USD,false
li_0000979,inv_000979,cust_0035,sub_0057,prod_professional_mo,SKU-PRO,16,228.85,3661.60,monthly,2025-05-28,USD,false
li_0000980,inv_000980,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-09-01,USD,false
li_0000981,inv_000981,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-10-01,USD,false
li_0000982,inv_000982,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-11-01,USD,false
li_0000983,inv_000983,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-12-01,USD,false
li_0000984,inv_000984,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-01-01,USD,false
li_0000985,inv_000985,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-02-01,USD,false
li_0000986,inv_000986,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-03-01,USD,false
li_0000987,inv_000987,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-04-01,USD,false
li_0000988,inv_000988,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-05-01,USD,false
li_0000989,inv_000989,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-06-01,USD,false
li_0000990,inv_000990,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-07-01,USD,false
li_0000991,inv_000991,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-08-01,USD,false
li_0000992,inv_000992,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-09-01,USD,false
li_0000993,inv_000993,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-10-01,USD,false
li_0000994,inv_000994,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-11-01,USD,false
li_0000995,inv_000995,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-12-01,USD,false
li_0000996,inv_000996,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-01-01,USD,false
li_0000997,inv_000997,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-02-01,USD,false
li_0000998,inv_000998,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-03-01,USD,false
li_0000999,inv_000999,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-04-01,USD,false
li_0001000,inv_001000,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-05-01,USD,false
li_0001001,inv_001001,cust_0036,sub_0058,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-06-01,USD,false
li_0001002,inv_001002,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2023-09-03,USD,false
li_0001003,inv_001003,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2023-10-03,USD,false
li_0001004,inv_001004,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2023-11-03,USD,false
li_0001005,inv_001005,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2023-12-03,USD,false
li_0001006,inv_001006,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-01-03,USD,false
li_0001007,inv_001007,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-02-03,USD,false
li_0001008,inv_001008,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-03-03,USD,false
li_0001009,inv_001009,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-04-03,USD,false
li_0001010,inv_001010,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-05-03,USD,false
li_0001011,inv_001011,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-06-03,USD,false
li_0001012,inv_001012,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-07-03,USD,false
li_0001013,inv_001013,cust_0036,sub_0059,prod_enterprise_mo,SKU-ENT,14,699.00,9786.00,monthly,2024-08-03,USD,false
li_0001014,inv_001014,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2023-09-04,USD,false
li_0001015,inv_001015,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2023-10-04,USD,false
li_0001016,inv_001016,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2023-11-04,USD,false
li_0001017,inv_001017,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2023-12-04,USD,false
li_0001018,inv_001018,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-01-04,USD,false
li_0001019,inv_001019,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-02-04,USD,false
li_0001020,inv_001020,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-03-04,USD,false
li_0001021,inv_001021,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-04-04,USD,false
li_0001022,inv_001022,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-05-04,USD,false
li_0001023,inv_001023,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-06-04,USD,false
li_0001024,inv_001024,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-07-04,USD,false
li_0001025,inv_001025,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-08-04,USD,false
li_0001026,inv_001026,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-09-04,USD,false
li_0001027,inv_001027,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-10-04,USD,false
li_0001028,inv_001028,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-11-04,USD,false
li_0001029,inv_001029,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2024-12-04,USD,false
li_0001030,inv_001030,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2025-01-04,USD,false
li_0001031,inv_001031,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2025-02-04,USD,false
li_0001032,inv_001032,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2025-03-04,USD,false
li_0001033,inv_001033,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2025-04-04,USD,false
li_0001034,inv_001034,cust_0037,sub_0060,prod_ultimate_mo,SKU-ULT,7,1148.85,8041.95,monthly,2025-05-04,USD,false
li_0001035,inv_001035,cust_0038,sub_0061,prod_starter_yr,SKU-STARTER,13,563.50,7325.50,annual,2023-09-06,USD,false
li_0001036,inv_001036,cust_0038,sub_0061,prod_starter_yr,SKU-STARTER,13,563.50,7325.50,annual,2024-09-06,USD,false
li_0001037,inv_001037,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2023-09-08,USD,false
li_0001038,inv_001038,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2023-10-08,USD,false
li_0001039,inv_001039,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2023-11-08,USD,false
li_0001040,inv_001040,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2023-12-08,USD,false
li_0001041,inv_001041,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-01-08,USD,false
li_0001042,inv_001042,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-02-08,USD,false
li_0001043,inv_001043,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-03-08,USD,false
li_0001044,inv_001044,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-04-08,USD,false
li_0001045,inv_001045,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-05-08,USD,false
li_0001046,inv_001046,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-06-08,USD,false
li_0001047,inv_001047,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-07-08,USD,false
li_0001048,inv_001048,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-08-08,USD,false
li_0001049,inv_001049,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-09-08,USD,false
li_0001050,inv_001050,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-10-08,USD,false
li_0001051,inv_001051,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-11-08,USD,false
li_0001052,inv_001052,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2024-12-08,USD,false
li_0001053,inv_001053,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2025-01-08,USD,false
li_0001054,inv_001054,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2025-02-08,USD,false
li_0001055,inv_001055,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2025-03-08,USD,false
li_0001056,inv_001056,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2025-04-08,USD,false
li_0001057,inv_001057,cust_0039,sub_0062,prod_growth_mo,SKU-GROWTH,8,113.85,910.80,monthly,2025-05-08,USD,false
li_0001058,inv_001058,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2023-09-09,USD,false
li_0001059,inv_001059,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2023-10-09,USD,false
li_0001060,inv_001060,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2023-11-09,USD,false
li_0001061,inv_001061,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2023-12-09,USD,false
li_0001062,inv_001062,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-01-09,USD,false
li_0001063,inv_001063,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-02-09,USD,false
li_0001064,inv_001064,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-03-09,USD,false
li_0001065,inv_001065,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-04-09,USD,false
li_0001066,inv_001066,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-05-09,USD,false
li_0001067,inv_001067,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-06-09,USD,false
li_0001068,inv_001068,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-07-09,USD,false
li_0001069,inv_001069,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-08-09,USD,false
li_0001070,inv_001070,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-09-09,USD,false
li_0001071,inv_001071,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-10-09,USD,false
li_0001072,inv_001072,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-11-09,USD,false
li_0001073,inv_001073,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2024-12-09,USD,false
li_0001074,inv_001074,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2025-01-09,USD,false
li_0001075,inv_001075,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2025-02-09,USD,false
li_0001076,inv_001076,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2025-03-09,USD,false
li_0001077,inv_001077,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2025-04-09,USD,false
li_0001078,inv_001078,cust_0039,sub_0063,prod_professional_mo,SKU-PRO,23,228.85,5263.55,monthly,2025-05-09,USD,false
li_0001079,inv_001079,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-09-11,USD,false
li_0001080,inv_001080,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-10-11,USD,false
li_0001081,inv_001081,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-11-11,USD,false
li_0001082,inv_001082,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2023-12-11,USD,false
li_0001083,inv_001083,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-01-11,USD,false
li_0001084,inv_001084,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-02-11,USD,false
li_0001085,inv_001085,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-03-11,USD,false
li_0001086,inv_001086,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-04-11,USD,false
li_0001087,inv_001087,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-05-11,USD,false
li_0001088,inv_001088,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-06-11,USD,false
li_0001089,inv_001089,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-07-11,USD,false
li_0001090,inv_001090,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-08-11,USD,false
li_0001091,inv_001091,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-09-11,USD,false
li_0001092,inv_001092,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-10-11,USD,false
li_0001093,inv_001093,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-11-11,USD,false
li_0001094,inv_001094,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2024-12-11,USD,false
li_0001095,inv_001095,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-01-11,USD,false
li_0001096,inv_001096,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-02-11,USD,false
li_0001097,inv_001097,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-03-11,USD,false
li_0001098,inv_001098,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-04-11,USD,false
li_0001099,inv_001099,cust_0040,sub_0064,prod_business_mo,SKU-BIZ,25,458.85,11471.25,monthly,2025-05-11,USD,false
li_0001100,inv_001100,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2023-09-12,USD,false
li_0001101,inv_001101,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2023-10-12,USD,false
li_0001102,inv_001102,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2023-11-12,USD,false
li_0001103,inv_001103,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2023-12-12,USD,false
li_0001104,inv_001104,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-01-12,USD,false
li_0001105,inv_001105,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-02-12,USD,false
li_0001106,inv_001106,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-03-12,USD,false
li_0001107,inv_001107,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-04-12,USD,false
li_0001108,inv_001108,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-05-12,USD,false
li_0001109,inv_001109,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-06-12,USD,false
li_0001110,inv_001110,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-07-12,USD,false
li_0001111,inv_001111,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-08-12,USD,false
li_0001112,inv_001112,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-09-12,USD,false
li_0001113,inv_001113,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-10-12,USD,false
li_0001114,inv_001114,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-11-12,USD,false
li_0001115,inv_001115,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2024-12-12,USD,false
li_0001116,inv_001116,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2025-01-12,USD,false
li_0001117,inv_001117,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2025-02-12,USD,false
li_0001118,inv_001118,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2025-03-12,USD,false
li_0001119,inv_001119,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2025-04-12,USD,false
li_0001120,inv_001120,cust_0040,sub_0065,prod_enterprise_mo,SKU-ENT,4,803.85,3215.40,monthly,2025-05-12,USD,false
li_0001121,inv_001121,cust_0041,sub_0066,prod_ultimate_yr,SKU-ULT,8,11488.50,91908.00,annual,2023-09-14,USD,false
li_0001122,inv_001122,cust_0041,sub_0066,prod_ultimate_yr,SKU-ULT,8,11488.50,91908.00,annual,2024-09-14,USD,false
li_0001123,inv_001123,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2023-09-16,USD,false
li_0001124,inv_001124,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2023-10-16,USD,false
li_0001125,inv_001125,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2023-11-16,USD,false
li_0001126,inv_001126,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2023-12-16,USD,false
li_0001127,inv_001127,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-01-16,USD,false
li_0001128,inv_001128,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-02-16,USD,false
li_0001129,inv_001129,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-03-16,USD,false
li_0001130,inv_001130,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-04-16,USD,false
li_0001131,inv_001131,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-05-16,USD,false
li_0001132,inv_001132,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-06-16,USD,false
li_0001133,inv_001133,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-07-16,USD,false
li_0001134,inv_001134,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-08-16,USD,false
li_0001135,inv_001135,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-09-16,USD,false
li_0001136,inv_001136,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-10-16,USD,false
li_0001137,inv_001137,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-11-16,USD,false
li_0001138,inv_001138,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2024-12-16,USD,false
li_0001139,inv_001139,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2025-01-16,USD,false
li_0001140,inv_001140,cust_0041,sub_0067,prod_starter_mo,SKU-STARTER,23,56.35,1296.05,monthly,2025-02-16,USD,false
